---------------------------------------------------------------------------------------------------------
time , latd , long , t_utc , time , altd , eps , epx , epv , ept , speed , climb , track , mode , satlt
date
1557575473.78, 42.527836667, -71.468776667, 2019-05-11T22:37:03.000Z, 1557614223.0, 99.4, 2.844, 2.839, 7.245, 14.43, 0.005, 0.0, 143.68, 3, 12
1557575475.78, 42.527836667, -71.468778333, 2019-05-11T22:37:05.000Z, 1557614225.0, 99.4, 2.844, 2.839, 7.245, 14.49, 0.021, 0.0, 143.68, 3, 12
1557575477.79, 42.527836667, -71.468778333, 2019-05-11T22:37:06.000Z, 2019-05-11T22:37:06.000Z, 99.4, 2.844, 2.839, 7.418, 14.66, 0.015, 0.0, 143.68, 3, 12
1557575479.79, 42.527836667, -71.468778333, 2019-05-11T22:37:09.000Z, 1557614229.0, 99.4, 2.844, 2.839, 7.418, 14.66, 0.01, 0.0, 143.68, 3, 12
1557575481.79, 42.527836667, -71.468778333, 2019-05-11T22:37:11.000Z, 1557614231.0, 99.4, 2.844, 2.839, 7.188, 14.61, 0.015, 0.0, 143.68, 3, 12
1557575483.8, 42.527836667, -71.468778333, 2019-05-11T22:37:13.000Z, 1557614233.0, 99.4, 2.844, 2.839, 7.188, 14.43, 0.01, 0.0, 143.68, 3, 12
1557575485.8, 42.527836667, -71.468778333, 2019-05-11T22:37:15.000Z, 1557614235.0, 99.4, 2.844, 2.839, 7.188, 14.43, 0.026, 0.0, 143.68, 3, 12
1557575487.8, 42.527835, -71.468778333, 2019-05-11T22:37:16.000Z, 2019-05-11T22:37:16.000Z, 99.4, 2.844, 2.839, 7.418, 14.61, 0.01, 0.0, 143.68, 3, 12
1557575489.81, 42.527835, -71.468778333, 2019-05-11T22:37:19.000Z, 1557614239.0, 99.4, 2.844, 2.839, 7.245, 14.66, 0.015, 0.0, 143.68, 3, 12
1557575491.81, 42.527835, -71.468778333, 2019-05-11T22:37:21.000Z, 1557614241.0, 99.4, 2.844, 2.839, 7.418, 14.84, 0.01, 0.0, 143.68, 3, 12
1557575493.81, 42.527835, -71.468778333, 2019-05-11T22:37:23.000Z, 1557614243.0, 99.4, 2.844, 2.839, 7.418, 14.61, 0.01, 0.0, 143.68, 3, 12
1557575495.81, 42.527835, -71.468778333, 2019-05-11T22:37:25.000Z, 1557614245.0, 99.4, 2.844, 2.839, 7.418, 14.61, 0.01, 0.0, 143.68, 3, 12
1557575497.82, 42.527835, -71.468778333, 2019-05-11T22:37:26.000Z, 2019-05-11T22:37:26.000Z, 99.4, 2.844, 2.839, 7.418, 14.84, 0.015, 0.0, 143.68, 3, 12
1557575499.82, 42.527835, -71.468778333, 2019-05-11T22:37:29.000Z, 1557614249.0, 99.3, 2.844, 2.839, 7.245, 14.43, 0.0, -0.1, 143.68, 3, 12
1557575501.82, 42.527835, -71.468778333, 2019-05-11T22:37:31.000Z, 1557614251.0, 99.3, 2.844, 2.839, 7.245, 14.49, 0.0, 0.0, 143.68, 3, 12
1557575503.83, 42.527835, -71.468778333, 2019-05-11T22:37:33.000Z, 1557614253.0, 99.3, 2.844, 2.839, 7.418, 14.61, 0.0, 0.0, 143.68, 3, 12
1557575505.83, 42.527835, -71.468778333, 2019-05-11T22:37:35.000Z, 1557614255.0, 99.3, 2.844, 2.839, 7.245, 14.49, 0.005, 0.0, 143.68, 3, 12
1557575507.83, 42.527835, -71.468778333, 2019-05-11T22:37:37.000Z, 1557614257.0, 99.3, 2.844, 2.839, 7.418, 14.84, 0.01, 0.0, 143.68, 3, 12
1557575509.84, 42.527835, -71.468778333, 2019-05-11T22:37:39.000Z, 1557614259.0, 99.3, 2.844, 2.839, 7.245, 14.49, 0.021, 0.0, 143.68, 3, 12
1557575511.84, 42.527835, -71.468778333, 2019-05-11T22:37:41.000Z, 1557614261.0, 99.3, 2.844, 2.839, 7.245, 14.49, 0.005, 0.0, 143.68, 3, 12
1557575513.84, 42.527835, -71.468778333, 2019-05-11T22:37:43.000Z, 1557614263.0, 99.3, 2.844, 2.839, 7.188, 14.61, 0.005, 0.0, 143.68, 3, 12
1557575515.85, 42.527835, -71.468778333, 2019-05-11T22:37:45.000Z, 1557614265.0, 99.3, 2.844, 2.839, 7.418, 14.84, 0.01, 0.0, 143.68, 3, 12
1557575517.85, 42.527835, -71.468778333, 2019-05-11T22:37:47.000Z, 1557614267.0, 99.3, 2.844, 2.839, 7.245, 14.43, 0.015, 0.0, 143.68, 3, 12
1557575519.85, 42.527835, -71.468778333, 2019-05-11T22:37:49.000Z, 1557614269.0, 99.3, 2.844, 2.839, 7.245, 14.66, 0.01, 0.0, 143.68, 3, 12
1557575521.86, 42.527835, -71.468778333, 2019-05-11T22:37:51.000Z, 1557614271.0, 99.3, 2.844, 2.839, 7.245, 14.43, 0.005, 0.0, 143.68, 3, 12
1557575523.86, 42.527835, -71.468778333, 2019-05-11T22:37:53.000Z, 1557614273.0, 99.3, 2.844, 2.839, 7.188, 14.43, 0.015, 0.0, 143.68, 3, 12
1557575525.86, 42.527835, -71.468778333, 2019-05-11T22:37:55.000Z, 1557614275.0, 99.3, 2.844, 2.839, 7.188, 14.38, 0.01, 0.0, 143.68, 3, 12
1557575527.87, 42.527835, -71.468778333, 2019-05-11T22:37:56.000Z, 2019-05-11T22:37:56.000Z, 99.3, 2.844, 2.839, 7.188, 14.38, 0.015, 0.0, 143.68, 3, 9
1557575529.87, 42.527835, -71.468778333, 2019-05-11T22:37:59.000Z, 1557614279.0, 99.3, 2.844, 2.839, 7.188, 14.43, 0.01, 0.0, 143.68, 3, 12
1557575531.87, 42.527835, -71.468778333, 2019-05-11T22:38:01.000Z, 1557614281.0, 99.3, 2.844, 2.839, 7.245, 14.49, 0.005, 0.0, 143.68, 3, 12
1557575533.88, 42.527835, -71.468778333, 2019-05-11T22:38:03.000Z, 1557614283.0, 99.3, 2.844, 2.839, 7.245, 14.49, 0.01, 0.0, 143.68, 3, 12
1557575535.88, 42.527835, -71.468778333, 2019-05-11T22:38:05.000Z, 1557614285.0, 99.3, 2.844, 2.839, 7.245, 14.49, 0.01, 0.0, 143.68, 3, 12
1557575537.88, 42.527835, -71.468778333, 2019-05-11T22:38:07.000Z, 1557614287.0, 99.3, 2.844, 2.839, 7.245, 14.66, 0.005, 0.0, 143.68, 3, 12
1557575539.88, 42.527835, -71.468778333, 2019-05-11T22:38:09.000Z, 1557614289.0, 99.3, 2.844, 2.839, 7.245, 14.66, 0.005, 0.0, 143.68, 3, 12
1557575541.89, 42.527835, -71.468778333, 2019-05-11T22:38:11.000Z, 1557614291.0, 99.3, 2.844, 2.839, 7.245, 14.49, 0.005, 0.0, 143.68, 3, 12
1557575543.89, 42.527835, -71.468778333, 2019-05-11T22:38:13.000Z, 1557614293.0, 99.3, 2.844, 2.839, 7.245, 14.43, 0.01, 0.0, 143.68, 3, 12
1557575545.89, 42.527835, -71.468778333, 2019-05-11T22:38:15.000Z, 1557614295.0, 99.3, 2.844, 2.839, 7.245, 14.43, 0.005, 0.0, 143.68, 3, 12
1557575547.9, 42.527835, -71.468778333, 2019-05-11T22:38:17.000Z, 1557614297.0, 99.3, 2.844, 2.839, 7.245, 14.72, 0.031, 0.0, 143.68, 3, 12
1557575549.9, 42.527835, -71.468778333, 2019-05-11T22:38:19.000Z, 1557614299.0, 99.3, 2.844, 2.839, 7.188, 14.43, 0.021, 0.0, 143.68, 3, 12
1557575551.9, 42.527835, -71.468778333, 2019-05-11T22:38:21.000Z, 1557614301.0, 99.3, 2.844, 2.839, 7.245, 14.43, 0.015, 0.0, 143.68, 3, 12
1557575553.91, 42.527835, -71.468778333, 2019-05-11T22:38:23.000Z, 1557614303.0, 99.3, 2.844, 2.839, 7.188, 14.43, 0.015, 0.0, 143.68, 3, 12
1557575555.91, 42.527835, -71.468778333, 2019-05-11T22:38:25.000Z, 1557614305.0, 99.3, 2.844, 2.839, 7.705, 15.41, 0.015, 0.0, 143.68, 3, 12
1557575557.91, 42.527835, -71.468778333, 2019-05-11T22:38:27.000Z, 1557614307.0, 99.2, 2.844, 2.839, 7.705, 14.95, 0.005, 0.0, 143.68, 3, 12
1557575559.92, 42.527835, -71.468778333, 2019-05-11T22:38:29.000Z, 1557614309.0, 99.2, 2.844, 2.839, 7.245, 14.95, 0.005, 0.0, 143.68, 3, 12
1557575561.92, 42.527836667, -71.468778333, 2019-05-11T22:38:31.000Z, 1557614311.0, 99.2, 2.844, 2.839, 7.245, 14.49, 0.005, 0.0, 143.68, 3, 12
1557575563.92, 42.527836667, -71.468778333, 2019-05-11T22:38:33.000Z, 1557614313.0, 99.2, 2.844, 2.839, 7.245, 14.49, 0.015, 0.0, 143.68, 3, 12
1557575565.93, 42.527836667, -71.468778333, 2019-05-11T22:38:35.000Z, 1557614315.0, 99.2, 2.844, 2.839, 7.705, 14.95, 0.01, 0.0, 143.68, 3, 12
1557575567.93, 42.527836667, -71.468778333, 2019-05-11T22:38:37.000Z, 1557614317.0, 99.2, 2.844, 2.839, 7.245, 14.49, 0.015, 0.0, 143.68, 3, 12
1557575569.93, 42.527836667, -71.468778333, 2019-05-11T22:38:39.000Z, 1557614319.0, 99.2, 2.844, 2.839, 7.188, 14.43, 0.005, 0.0, 143.68, 3, 12
1557575571.93, 42.527836667, -71.468778333, 2019-05-11T22:38:41.000Z, 1557614321.0, 99.2, 2.844, 2.839, 7.245, 14.49, 0.01, 0.0, 143.68, 3, 12
1557575573.94, 42.527836667, -71.46878, 2019-05-11T22:38:43.000Z, 1557614323.0, 99.2, 2.844, 2.839, 7.188, 14.43, 0.0, 0.0, 143.68, 3, 12
1557575575.94, 42.527836667, -71.46878, 2019-05-11T22:38:45.000Z, 1557614325.0, 99.2, 2.844, 2.839, 7.245, 14.49, 0.015, 0.0, 143.68, 3, 12
1557575577.94, 42.527836667, -71.46878, 2019-05-11T22:38:47.000Z, 1557614327.0, 99.2, 2.844, 2.839, 7.245, 14.43, 0.0, 0.0, 143.68, 3, 12
1557575579.94, 42.527836667, -71.46878, 2019-05-11T22:38:49.000Z, 1557614329.0, 99.2, 2.844, 2.839, 7.188, 14.43, 0.01, 0.0, 143.68, 3, 12
1557575581.95, 42.527836667, -71.46878, 2019-05-11T22:38:51.000Z, 1557614331.0, 99.2, 2.844, 2.839, 7.188, 14.43, 0.01, 0.0, 143.68, 3, 12
1557575583.95, 42.527836667, -71.46878, 2019-05-11T22:38:53.000Z, 1557614333.0, 99.2, 2.844, 2.839, 7.188, 14.43, 0.005, 0.0, 143.68, 3, 12
1557575585.96, 42.527836667, -71.46878, 2019-05-11T22:38:55.000Z, 1557614335.0, 99.2, 2.844, 2.839, 7.245, 14.43, 0.005, 0.0, 143.68, 3, 12
1557575587.97, 42.527836667, -71.46878, 2019-05-11T22:38:57.000Z, 1557614337.0, 99.2, 2.844, 2.839, 7.245, 14.49, 0.01, 0.0, 143.68, 3, 12
1557575589.97, 42.527836667, -71.46878, 2019-05-11T22:38:59.000Z, 1557614339.0, 99.2, 2.844, 2.839, 7.245, 14.43, 0.005, 0.0, 143.68, 3, 12
1557575591.98, 42.527836667, -71.468778333, 2019-05-11T22:39:01.000Z, 1557614341.0, 99.2, 2.844, 2.839, 7.245, 14.66, 0.01, 0.0, 143.68, 3, 12
1557575593.98, 42.527836667, -71.468778333, 2019-05-11T22:39:03.000Z, 1557614343.0, 99.2, 2.844, 2.839, 7.245, 14.43, 0.015, 0.0, 143.68, 3, 12
1557575595.99, 42.527836667, -71.468778333, 2019-05-11T22:39:05.000Z, 1557614345.0, 99.2, 2.844, 2.839, 7.245, 14.43, 0.021, 0.0, 143.68, 3, 12
1557575597.99, 42.527836667, -71.468778333, 2019-05-11T22:39:07.000Z, 1557614347.0, 99.2, 2.844, 2.839, 7.245, 14.49, 0.015, 0.0, 143.68, 3, 12
1557575600.0, 42.527836667, -71.468778333, 2019-05-11T22:39:09.000Z, 1557614349.0, 99.2, 2.844, 2.839, 7.188, 14.38, 0.021, 0.0, 143.68, 3, 12
1557575602.0, 42.527836667, -71.468778333, 2019-05-11T22:39:11.000Z, 1557614351.0, 99.2, 2.844, 2.839, 7.188, 14.38, 0.026, 0.0, 143.68, 3, 12
1557575604.01, 42.527838333, -71.468778333, 2019-05-11T22:39:13.000Z, 1557614353.0, 99.2, 2.844, 2.839, 7.245, 14.49, 0.015, 0.0, 143.68, 3, 12
1557575606.02, 42.527838333, -71.46878, 2019-05-11T22:39:15.000Z, 1557614355.0, 99.2, 2.844, 2.839, 7.188, 14.43, 0.01, 0.0, 143.68, 3, 12
1557575608.02, 42.527838333, -71.46878, 2019-05-11T22:39:17.000Z, 1557614357.0, 99.2, 2.844, 2.839, 7.245, 14.49, 0.005, 0.0, 143.68, 3, 12
1557575610.02, 42.527836667, -71.46878, 2019-05-11T22:39:19.000Z, 1557614359.0, 99.2, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575612.04, 42.527836667, -71.46878, 2019-05-11T22:39:21.000Z, 1557614361.0, 99.2, 2.844, 2.839, 7.188, 14.43, 0.01, 0.0, 143.68, 3, 12
1557575614.04, 42.527836667, -71.46878, 2019-05-11T22:39:23.000Z, 1557614363.0, 99.2, 2.844, 2.839, 7.245, 14.43, 0.005, 0.0, 143.68, 3, 12
1557575616.04, 42.527836667, -71.46878, 2019-05-11T22:39:25.000Z, 1557614365.0, 99.2, 2.844, 2.839, 7.245, 14.43, 0.015, 0.0, 143.68, 3, 12
1557575618.05, 42.527836667, -71.46878, 2019-05-11T22:39:27.000Z, 1557614367.0, 99.2, 2.844, 2.839, 7.188, 14.43, 0.026, 0.0, 143.68, 3, 12
1557575620.05, 42.527836667, -71.46878, 2019-05-11T22:39:29.000Z, 1557614369.0, 99.2, 2.844, 2.839, 7.245, 14.49, 0.015, 0.0, 143.68, 3, 12
1557575622.05, 42.527836667, -71.46878, 2019-05-11T22:39:31.000Z, 1557614371.0, 99.2, 2.844, 2.839, 7.245, 14.49, 0.015, 0.0, 143.68, 3, 12
1557575624.06, 42.527836667, -71.46878, 2019-05-11T22:39:33.000Z, 1557614373.0, 99.2, 2.844, 2.839, 7.188, 14.43, 0.0, 0.0, 143.68, 3, 12
1557575626.06, 42.527836667, -71.46878, 2019-05-11T22:39:35.000Z, 1557614375.0, 99.1, 2.844, 2.839, 7.245, 14.43, 0.026, -0.1, 143.68, 3, 12
1557575628.06, 42.527836667, -71.46878, 2019-05-11T22:39:37.000Z, 1557614377.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.015, 0.0, 143.68, 3, 12
1557575630.07, 42.527836667, -71.46878, 2019-05-11T22:39:39.000Z, 1557614379.0, 99.1, 2.844, 2.839, 7.418, 14.61, 0.021, 0.0, 143.68, 3, 12
1557575632.07, 42.527835, -71.46878, 2019-05-11T22:39:41.000Z, 1557614381.0, 99.1, 2.844, 2.839, 7.188, 14.61, 0.01, 0.0, 143.68, 3, 12
1557575634.07, 42.527835, -71.46878, 2019-05-11T22:39:43.000Z, 1557614383.0, 99.1, 2.844, 2.839, 7.245, 14.43, 0.01, 0.0, 143.68, 3, 12
1557575636.09, 42.527835, -71.46878, 2019-05-11T22:39:45.000Z, 1557614385.0, 99.1, 2.844, 2.839, 7.188, 14.61, 0.021, 0.0, 143.68, 3, 12
1557575638.09, 42.527835, -71.46878, 2019-05-11T22:39:47.000Z, 1557614387.0, 99.1, 2.844, 2.839, 7.245, 14.49, 0.005, 0.0, 143.68, 3, 12
1557575640.09, 42.527835, -71.46878, 2019-05-11T22:39:49.000Z, 1557614389.0, 99.1, 2.844, 2.839, 7.418, 14.61, 0.026, 0.0, 143.68, 3, 12
1557575642.1, 42.527835, -71.46878, 2019-05-11T22:39:51.000Z, 1557614391.0, 99.1, 2.844, 2.839, 7.475, 14.95, 0.005, 0.0, 143.68, 3, 12
1557575644.1, 42.527835, -71.46878, 2019-05-11T22:39:53.000Z, 1557614393.0, 99.1, 2.844, 2.839, 7.418, 14.66, 0.005, 0.0, 143.68, 3, 12
1557575646.1, 42.527835, -71.46878, 2019-05-11T22:39:55.000Z, 1557614395.0, 99.1, 2.844, 2.839, 7.188, 14.61, 0.01, 0.0, 143.68, 3, 12
1557575648.12, 42.527835, -71.46878, 2019-05-11T22:39:57.000Z, 1557614397.0, 99.1, 2.844, 2.839, 7.188, 14.43, 0.005, 0.0, 143.68, 3, 12
1557575650.12, 42.527835, -71.46878, 2019-05-11T22:39:59.000Z, 1557614399.0, 99.1, 2.844, 2.839, 7.418, 14.84, 0.005, 0.0, 143.68, 3, 12
1557575652.12, 42.527835, -71.46878, 2019-05-11T22:40:01.000Z, 1557614401.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.0, 0.0, 143.68, 3, 12
1557575654.13, 42.527835, -71.46878, 2019-05-11T22:40:03.000Z, 1557614403.0, 99.1, 2.844, 2.839, 7.188, 14.43, 0.026, 0.0, 143.68, 3, 12
1557575656.13, 42.527835, -71.46878, 2019-05-11T22:40:05.000Z, 1557614405.0, 99.1, 2.844, 2.839, 7.245, 14.43, 0.005, 0.0, 143.68, 3, 12
1557575658.14, 42.527835, -71.46878, 2019-05-11T22:40:07.000Z, 1557614407.0, 99.1, 2.844, 2.839, 7.245, 14.43, 0.015, 0.0, 143.68, 3, 12
1557575660.14, 42.527835, -71.46878, 2019-05-11T22:40:09.000Z, 1557614409.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575662.14, 42.527835, -71.46878, 2019-05-11T22:40:11.000Z, 1557614411.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.01, 0.0, 143.68, 3, 12
1557575664.15, 42.527835, -71.46878, 2019-05-11T22:40:13.000Z, 1557614413.0, 99.1, 2.844, 2.839, 7.245, 14.43, 0.005, 0.0, 143.68, 3, 12
1557575666.15, 42.527835, -71.46878, 2019-05-11T22:40:15.000Z, 1557614415.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575668.16, 42.527835, -71.46878, 2019-05-11T22:40:17.000Z, 1557614417.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.01, 0.0, 143.68, 3, 12
1557575670.16, 42.527835, -71.46878, 2019-05-11T22:40:19.000Z, 1557614419.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575672.16, 42.527835, -71.46878, 2019-05-11T22:40:21.000Z, 1557614421.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.01, 0.0, 143.68, 3, 12
1557575674.17, 42.527835, -71.46878, 2019-05-11T22:40:23.000Z, 1557614423.0, 99.1, 2.844, 2.839, 7.245, 14.43, 0.005, 0.0, 143.68, 3, 12
1557575676.17, 42.527835, -71.46878, 2019-05-11T22:40:25.000Z, 1557614425.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.01, 0.0, 143.68, 3, 12
1557575678.17, 42.527835, -71.46878, 2019-05-11T22:40:27.000Z, 1557614427.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575680.18, 42.527835, -71.46878, 2019-05-11T22:40:29.000Z, 1557614429.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575682.18, 42.527835, -71.46878, 2019-05-11T22:40:31.000Z, 1557614431.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.01, 0.0, 143.68, 3, 12
1557575684.18, 42.527835, -71.46878, 2019-05-11T22:40:33.000Z, 1557614433.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.01, 0.0, 143.68, 3, 12
1557575686.19, 42.527835, -71.46878, 2019-05-11T22:40:35.000Z, 1557614435.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.0, 0.0, 143.68, 3, 12
1557575688.19, 42.527835, -71.46878, 2019-05-11T22:40:37.000Z, 1557614437.0, 99.1, 2.844, 2.839, 7.245, 14.43, 0.015, 0.0, 143.68, 3, 12
1557575690.19, 42.527835, -71.46878, 2019-05-11T22:40:39.000Z, 1557614439.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.015, 0.0, 143.68, 3, 12
1557575692.19, 42.527835, -71.46878, 2019-05-11T22:40:41.000Z, 1557614441.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.021, 0.0, 143.68, 3, 12
1557575694.2, 42.527835, -71.46878, 2019-05-11T22:40:43.000Z, 1557614443.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.015, 0.0, 143.68, 3, 12
1557575696.2, 42.527835, -71.468781667, 2019-05-11T22:40:45.000Z, 1557614445.0, 99.1, 2.844, 2.839, 7.418, 14.84, 0.015, 0.0, 143.68, 3, 12
1557575698.2, 42.527835, -71.468781667, 2019-05-11T22:40:47.000Z, 1557614447.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.021, 0.0, 143.68, 3, 12
1557575700.21, 42.527835, -71.468781667, 2019-05-11T22:40:49.000Z, 1557614449.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.01, 0.0, 143.68, 3, 12
1557575702.21, 42.527835, -71.468781667, 2019-05-11T22:40:51.000Z, 1557614451.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575704.21, 42.527835, -71.468781667, 2019-05-11T22:40:53.000Z, 1557614453.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.01, 0.0, 143.68, 3, 12
1557575706.22, 42.527835, -71.468781667, 2019-05-11T22:40:55.000Z, 1557614455.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.031, 0.0, 143.68, 3, 12
1557575708.22, 42.527835, -71.468781667, 2019-05-11T22:40:57.000Z, 1557614457.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575710.22, 42.527835, -71.468781667, 2019-05-11T22:40:59.000Z, 1557614459.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.026, 0.0, 143.68, 3, 12
1557575712.23, 42.527835, -71.468781667, 2019-05-11T22:41:01.000Z, 1557614461.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.01, 0.0, 143.68, 3, 12
1557575714.23, 42.527835, -71.468781667, 2019-05-11T22:41:03.000Z, 1557614463.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.01, 0.0, 143.68, 3, 12
1557575716.23, 42.527835, -71.468781667, 2019-05-11T22:41:05.000Z, 1557614465.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.021, 0.0, 143.68, 3, 12
1557575718.23, 42.527835, -71.468781667, 2019-05-11T22:41:07.000Z, 1557614467.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.01, 0.0, 143.68, 3, 12
1557575720.24, 42.527835, -71.468781667, 2019-05-11T22:41:09.000Z, 1557614469.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.01, 0.0, 143.68, 3, 12
1557575722.24, 42.527835, -71.468781667, 2019-05-11T22:41:11.000Z, 1557614471.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.015, 0.0, 143.68, 3, 12
1557575724.24, 42.527835, -71.468781667, 2019-05-11T22:41:13.000Z, 1557614473.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.015, 0.0, 143.68, 3, 12
1557575726.25, 42.527835, -71.468781667, 2019-05-11T22:41:15.000Z, 1557614475.0, 99.0, 2.844, 2.839, 7.188, 14.38, 0.01, 0.0, 143.68, 3, 12
1557575728.25, 42.527835, -71.468781667, 2019-05-11T22:41:17.000Z, 1557614477.0, 99.0, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575730.25, 42.527835, -71.468781667, 2019-05-11T22:41:19.000Z, 1557614479.0, 99.0, 2.844, 2.839, 7.188, 14.38, 0.0, 0.0, 143.68, 3, 12
1557575732.26, 42.527835, -71.468781667, 2019-05-11T22:41:21.000Z, 1557614481.0, 99.0, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575734.26, 42.527835, -71.468781667, 2019-05-11T22:41:23.000Z, 1557614483.0, 99.0, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575736.26, 42.527835, -71.468781667, 2019-05-11T22:41:25.000Z, 1557614485.0, 99.0, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575738.27, 42.527835, -71.468781667, 2019-05-11T22:41:27.000Z, 1557614487.0, 99.0, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575740.27, 42.527835, -71.468781667, 2019-05-11T22:41:29.000Z, 1557614489.0, 99.0, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575742.27, 42.527835, -71.468781667, 2019-05-11T22:41:31.000Z, 1557614491.0, 99.0, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575744.27, 42.527835, -71.468781667, 2019-05-11T22:41:33.000Z, 1557614493.0, 99.0, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575746.28, 42.527835, -71.468781667, 2019-05-11T22:41:35.000Z, 1557614495.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.005, 0.1, 143.68, 3, 12
1557575748.28, 42.527835, -71.468781667, 2019-05-11T22:41:37.000Z, 1557614497.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575750.28, 42.527835, -71.468781667, 2019-05-11T22:41:39.000Z, 1557614499.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575752.29, 42.527835, -71.468781667, 2019-05-11T22:41:41.000Z, 1557614501.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.015, 0.0, 143.68, 3, 12
1557575754.29, 42.527835, -71.468781667, 2019-05-11T22:41:43.000Z, 1557614503.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575756.29, 42.527835, -71.468781667, 2019-05-11T22:41:45.000Z, 1557614505.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.015, 0.0, 143.68, 3, 12
1557575758.3, 42.527835, -71.468781667, 2019-05-11T22:41:47.000Z, 1557614507.0, 99.0, 2.844, 2.839, 7.188, 14.38, 0.0, -0.1, 143.68, 3, 12
1557575760.3, 42.527835, -71.468781667, 2019-05-11T22:41:49.000Z, 1557614509.0, 99.0, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575762.3, 42.527835, -71.468781667, 2019-05-11T22:41:51.000Z, 1557614511.0, 99.0, 2.844, 2.839, 7.188, 14.38, 0.005, 0.0, 143.68, 3, 12
1557575764.3, 42.527835, -71.468781667, 2019-05-11T22:41:53.000Z, 1557614513.0, 99.0, 2.844, 2.839, 7.935, 15.87, 0.01, 0.0, 143.68, 3, 12
1557575766.31, 42.527835, -71.468781667, 2019-05-11T22:41:55.000Z, 1557614515.0, 99.0, 2.844, 2.839, 7.935, 15.81, 0.015, 0.0, 143.68, 3, 12
1557575768.32, 42.527835, -71.468781667, 2019-05-11T22:41:57.000Z, 1557614517.0, 99.0, 2.844, 2.839, 7.935, 15.81, 0.026, 0.0, 143.68, 3, 12
1557575770.32, 42.527833333, -71.468781667, 2019-05-11T22:41:59.000Z, 1557614519.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.026, 0.1, 143.68, 3, 12
1557575772.33, 42.527833333, -71.468783333, 2019-05-11T22:42:01.000Z, 1557614521.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.015, 0.0, 143.68, 3, 12
1557575774.33, 42.527833333, -71.468783333, 2019-05-11T22:42:03.000Z, 1557614523.0, 99.1, 2.844, 2.839, 7.188, 14.38, 0.015, 0.0, 143.68, 3, 12
