Chip ID     : 96
Version     : 0
Time, Temperature (C), Pressure (hPa), Humidity (%):
1557238842.08 , 21.99 , 1016.01720548 , 36.559856946
1557238844.19 , 21.99 , 1016.03492696 , 36.6986082009
1557238846.3 , 21.99 , 1016.03492696 , 36.6009719295
1557238848.4 , 22.0 , 1016.03815845 , 36.6369618154
1557238850.55 , 22.0 , 1016.00271524 , 36.6883405742
1557238852.69 , 22.01 , 1016.04653969 , 36.7705809602
1557238854.82 , 21.99 , 1016.02139606 , 36.7140241997
1557238856.92 , 22.0 , 1015.98403401 , 36.765431603
1557238859.03 , 22.01 , 1016.04653969 , 36.6215540784
1557238861.14 , 22.01 , 1016.00594602 , 36.6780822804
1557238863.24 , 22.01 , 1016.01464929 , 36.8322571563
1557238865.35 , 21.91 , 1015.85605255 , 36.8371594398
1557238867.49 , 22.02 , 1016.0449428 , 36.7808911451
1557238869.6 , 22.02 , 1016.0365617 , 36.5239282202
1557238871.71 , 22.01 , 1016.05524332 , 36.4519711521
1557238873.81 , 22.02 , 1016.0365617 , 36.616433224
1557238875.92 , 22.0 , 1016.02462734 , 36.4827917036
1557238878.03 , 22.01 , 1016.05943396 , 36.5136458791
1557238880.13 , 22.02 , 1016.02303025 , 36.5753201977
1557238882.25 , 22.01 , 1016.05524332 , 36.4057172691
1557238884.38 , 22.01 , 1016.03237116 , 36.3337683685
1557238886.48 , 22.01 , 1016.00530838 , 36.5855942361
1557238888.59 , 22.01 , 1016.02366776 , 36.7808638252
1557238890.7 , 22.01 , 1015.97405532 , 36.6112852976
1557238892.8 , 22.0 , 1015.97050292 , 36.7808476534
1557238894.91 , 22.01 , 1016.03719904 , 36.5598900088
1557238897.02 , 22.02 , 1015.99596738 , 36.7449082476
1557238899.16 , 22.01 , 1015.98758664 , 36.636980433
1557238901.26 , 22.0 , 1015.9611621 , 36.5393255629
1557238903.37 , 22.01 , 1016.02366776 , 36.3954351169
1557238905.48 , 22.01 , 1016.01947724 , 36.3594565774
1557238907.59 , 22.0 , 1015.98403401 , 36.4159824982
1557238909.69 , 22.0 , 1016.03815845 , 36.4879308193
1557238911.8 , 22.01 , 1015.97405532 , 36.4519711521
1557238913.91 , 22.02 , 1016.04075225 , 36.4262846878
1557238916.04 , 22.01 , 1015.991777 , 36.467392565
1557238918.16 , 22.02 , 1016.06362461 , 36.5958767726
1557238920.29 , 22.03 , 1016.03045106 , 36.5856197878
1557238922.42 , 22.02 , 1015.98662627 , 36.5650460085
1557238924.53 , 22.02 , 1016.00015776 , 36.6061593934
1557238926.63 , 22.02 , 1016.00015776 , 36.5342106457
1557238928.74 , 22.03 , 1015.97213399 , 36.549640517
1557238930.85 , 22.04 , 1016.05140348 , 36.482850721
1557238932.98 , 22.03 , 1015.9263875 , 36.4725571293
1557238935.09 , 22.04 , 1015.98889499 , 36.3851908881
1557238937.2 , 22.04 , 1015.93476757 , 36.4211684579
1557238939.31 , 22.04 , 1015.97021159 , 36.4674319104
1557238941.41 , 22.04 , 1015.96183127 , 36.4365873006
1557238943.52 , 22.04 , 1015.94314766 , 36.5393857657
1557238945.63 , 22.04 , 1015.96183127 , 36.4931224629
1557238947.73 , 22.04 , 1016.05140348 , 36.3440789243
1557238949.87 , 22.03 , 1015.94926084 , 36.4519956218
1557238951.98 , 22.04 , 1016.03368104 , 36.5136843042
1557238954.08 , 22.04 , 1015.96602142 , 36.5188238166
1557238956.19 , 22.04 , 1016.01176836 , 36.5188160915
1557238958.3 , 22.04 , 1016.02530018 , 36.6010462999
1557238960.4 , 22.03 , 1016.03464153 , 36.5342304518
1557238962.51 , 22.04 , 1016.00661718 , 36.565079081
1557238964.62 , 22.04 , 1015.98374356 , 36.6061987054
1557238966.75 , 22.04 , 1015.96602142 , 36.6987018884
1557238968.86 , 22.04 , 1015.95248952 , 36.7398155486
1557238970.97 , 22.05 , 1015.97859194 , 36.7038558669
1557238973.07 , 22.04 , 1015.98374356 , 36.5650832046
1557238975.18 , 22.04 , 1015.99308526 , 36.5702185162
1557238977.29 , 22.04 , 1015.97021159 , 36.5856410167
1557238979.39 , 22.05 , 1015.94637577 , 36.7141444244
1557238981.53 , 22.04 , 1015.94314766 , 36.4314544154
1557238983.64 , 22.04 , 1015.91189382 , 36.4622887556
1557238985.74 , 22.04 , 1015.93476757 , 36.6575830793
1557238987.88 , 22.06 , 1015.94122355 , 36.6935966048
1557238990.01 , 22.05 , 1016.0056561 , 36.7963623556
1557238992.11 , 22.04 , 1015.94314766 , 36.8117687994
1557238994.22 , 22.05 , 1015.92027371 , 36.7346865524
1557238996.33 , 22.06 , 1015.99116251 , 36.7090099931
1557238998.47 , 22.05 , 1015.90158941 , 36.7860893605
1557239000.58 , 22.06 , 1015.96828812 , 36.7141543503
1557239002.68 , 22.06 , 1015.96828812 , 36.5753871712
1557239004.79 , 22.05 , 1015.91931143 , 36.4880050168
1557239006.9 , 22.06 , 1015.93703357 , 36.4468905913
1557239009.0 , 22.06 , 1015.94541354 , 36.4931558092
1557239011.11 , 22.07 , 1015.94026109 , 36.5908187801
1557239013.22 , 22.07 , 1015.95798355 , 36.7501507544
1557239015.34 , 22.06 , 1015.92253876 , 36.6216523815
1557239017.45 , 22.06 , 1015.97666833 , 36.5599764017
1557239019.55 , 22.07 , 1015.93510846 , 36.4623310312
1557239021.66 , 22.07 , 1015.93091855 , 36.4212079401
1557239023.77 , 22.06 , 1015.87775192 , 36.5342738202
1557239025.87 , 22.07 , 1015.93091855 , 36.5394254038
1557239027.98 , 22.07 , 1015.90385358 , 36.6165215495
1557239030.12 , 22.07 , 1015.93091855 , 36.565124312
1557239032.22 , 22.06 , 1015.92253876 , 36.703885292
1557239034.33 , 22.07 , 1015.91738606 , 36.7038950817
1557239036.44 , 22.07 , 1015.9892387 , 36.6319450502
1557239038.54 , 22.08 , 1015.91126986 , 36.7347575813
1557239040.65 , 22.07 , 1015.85810283 , 36.4880343201
1557239042.76 , 22.08 , 1015.90289033 , 36.6370937494
1557239044.86 , 22.09 , 1015.91964941 , 36.7501867962
1557239046.99 , 22.08 , 1015.89354739 , 36.8581013032
1557239049.09 , 22.08 , 1015.90192682 , 36.6679460941
1557239051.2 , 22.08 , 1015.91545963 , 36.7399023174
1557239053.31 , 22.07 , 1015.88516799 , 36.6268098032
1557239055.42 , 22.07 , 1015.89870058 , 36.4571945597
1557239057.55 , 22.08 , 1015.96121094 , 36.4417813487
1557239059.68 , 22.09 , 1015.91030628 , 36.5188967403
1557239061.82 , 22.08 , 1015.94348829 , 36.5497170125
1557239063.92 , 22.07 , 1015.91223317 , 36.4983141785
1557239066.03 , 22.06 , 1015.90900638 , 36.3338216324
1557239068.14 , 22.06 , 1015.89128424 , 36.2926984306
1557239070.25 , 22.05 , 1015.90577927 , 36.1590482925
1557239072.35 , 22.06 , 1015.88290471 , 36.4520303804
1557239074.46 , 22.06 , 1015.86937251 , 36.5394056139
1557239076.57 , 22.06 , 1015.91834888 , 36.3081186458
1557239078.7 , 22.05 , 1015.90577927 , 36.3183906541
1557239080.81 , 22.05 , 1015.93284359 , 36.4674461478
1557239082.92 , 22.05 , 1015.89224711 , 36.421188241
1557239085.02 , 22.05 , 1015.90577927 , 36.3903492891
1557239087.13 , 22.04 , 1015.86195602 , 36.3800573379
1557239089.24 , 22.05 , 1015.87967773 , 36.2875431874
1557239091.34 , 22.05 , 1015.87967773 , 36.2875431874
1557239093.46 , 22.04 , 1015.91608376 , 36.2310014482
1557239095.57 , 22.04 , 1015.91189382 , 36.282398257
1557239097.68 , 22.05 , 1015.90158941 , 36.2875482488
1557239099.78 , 22.04 , 1015.90255182 , 36.2875406532
1557239101.89 , 22.05 , 1015.89739956 , 36.2515659217
1557239104.0 , 22.05 , 1015.90158941 , 36.2669882932
1557239106.1 , 22.06 , 1015.90996913 , 36.308113368
1557239108.21 , 22.06 , 1015.94960354 , 36.2464396509
1557239110.35 , 22.05 , 1015.90577927 , 36.1744688452
1557239112.46 , 22.06 , 1015.90062673 , 36.2310146783
1557239114.56 , 22.06 , 1015.88290471 , 36.1436293721
1557239116.67 , 22.05 , 1015.85165067 , 36.1744688452
1557239118.78 , 22.05 , 1015.87452521 , 36.2567082691
1557239120.88 , 22.06 , 1015.84230812 , 36.2464327958
1557239122.99 , 22.05 , 1015.90577927 , 36.3595100594
1557239125.1 , 22.06 , 1015.86840928 , 36.2978410867
1557239127.28 , 22.06 , 1015.87356221 , 36.3543759723
1557239129.41 , 22.05 , 1015.86518281 , 36.3543701607
1557239131.52 , 22.06 , 1015.90996913 , 36.3954922758
1557239133.63 , 22.06 , 1015.87356221 , 36.3646558794
1557239135.73 , 22.06 , 1015.84134456 , 36.5342777488
1557239137.84 , 22.06 , 1015.86002996 , 36.4006353112
1557239139.95 , 22.06 , 1015.90996913 , 36.3595129957
1557239142.05 , 22.07 , 1015.93929837 , 36.2721501606
1557239144.19 , 22.05 , 1015.89320972 , 36.4674354732
1557239146.27 , 22.06 , 1015.93607115 , 36.5137186875
1557239148.37 , 22.06 , 1015.90996913 , 36.4109118515
1557239150.48 , 22.05 , 1015.91931143 , 36.3800695768
1557239152.59 , 22.06 , 1015.86002996 , 36.4366143648
1557239154.69 , 22.06 , 1015.83296547 , 36.4211948167
1557239156.8 , 22.06 , 1015.89547401 , 36.4212013831
1557239158.91 , 22.06 , 1015.914159 , 36.6062248084
1557239161.04 , 22.05 , 1015.87033548 , 36.4160419087
1557239163.15 , 22.05 , 1015.86518281 , 36.374929709
1557239165.26 , 22.05 , 1015.86518281 , 36.3183906541
1557239167.36 , 22.06 , 1015.92769127 , 36.2464350832
1557239169.47 , 22.05 , 1015.81620737 , 36.2824057713
1557239171.58 , 22.06 , 1015.93188121 , 36.2464373682
1557239173.68 , 22.06 , 1015.88709447 , 36.2875558233
1557239175.82 , 22.05 , 1015.90158941 , 36.1847472358
1557239177.93 , 22.05 , 1015.90158941 , 36.1796071041
1557239180.03 , 22.04 , 1015.83585514 , 36.4725607309
1557239182.11 , 22.05 , 1015.84746104 , 36.6576063303
1557239184.21 , 22.06 , 1015.88290471 , 36.6113600135
1557239186.32 , 22.05 , 1015.89224711 , 36.5907975092
1557239188.43 , 22.06 , 1015.86002996 , 36.7347119723
1557239190.53 , 22.06 , 1015.86840928 , 36.657629523
1557239192.67 , 22.05 , 1015.89224711 , 36.7912339886
1557239194.78 , 22.05 , 1015.86099312 , 36.7398360254
1557239196.89 , 22.05 , 1015.91931143 , 36.7912339886
1557239199.03 , 22.06 , 1015.90900638 , 36.8889021154
1557239201.16 , 22.06 , 1015.86937251 , 36.8374925628
1557239203.26 , 22.06 , 1015.86421961 , 36.7655534271
1557239205.37 , 22.06 , 1015.85487692 , 36.6267919963
1557239207.48 , 22.07 , 1015.94445105 , 36.6011024593
1557239209.62 , 22.06 , 1015.90996913 , 36.6421971502
1557239211.73 , 22.06 , 1015.86002996 , 36.5959456269
1557239213.83 , 22.05 , 1015.82554983 , 36.595924174
1557239215.91 , 22.05 , 1015.90577927 , 36.5753788321
1557239218.01 , 22.06 , 1015.914159 , 36.6267830788
1557239220.12 , 22.06 , 1015.85584031 , 36.5085675509
1557239222.23 , 22.06 , 1015.88709447 , 36.4931521133
1557239224.33 , 22.07 , 1015.93929837 , 36.5754121323
1557239226.47 , 22.06 , 1015.90481655 , 36.5856706393
1557239228.58 , 22.06 , 1015.87775192 , 36.5394135368
1557239230.69 , 22.06 , 1015.93607115 , 36.4623204938
1557239232.79 , 22.06 , 1015.94960354 , 36.4674603479
1557239234.9 , 22.05 , 1015.93284359 , 36.4468871553
1557239237.01 , 22.05 , 1015.89224711 , 36.4263280393
1557239239.11 , 22.05 , 1015.93284359 , 36.3954891337
1557239241.25 , 22.05 , 1015.92446366 , 36.4314611273
1557239243.36 , 22.05 , 1015.89739956 , 36.4314611273
1557239245.47 , 22.05 , 1015.89739956 , 36.4674390337
1557239247.57 , 22.05 , 1015.95990794 , 36.457166667
1557239249.68 , 22.05 , 1015.98697231 , 36.4366076127
1557239251.79 , 22.05 , 1015.88805731 , 36.5702351141
1557239253.89 , 22.05 , 1015.91931143 , 36.8169301241
1557239256.0 , 22.06 , 1015.94122355 , 36.6422017006
1557239258.13 , 22.05 , 1015.94637577 , 36.5445412697
1557239260.24 , 22.05 , 1015.91093161 , 36.4366008514
1557239262.34 , 22.05 , 1015.91512151 , 36.4109053887
1557239264.45 , 22.01 , 1015.83004064 , 36.5187731371
1557239266.56 , 22.05 , 1015.89224711 , 36.5137034293
1557239268.69 , 22.05 , 1015.95571786 , 36.6010722686
1557239270.82 , 22.06 , 1015.91834888 , 36.7604140501
1557239272.96 , 22.06 , 1015.92769127 , 36.7861054871
1557239275.07 , 22.05 , 1015.98697231 , 36.9454079067
1557239277.17 , 22.05 , 1015.93284359 , 36.8786000618
1557239279.28 , 22.06 , 1015.93607115 , 36.5805351852
1557239281.39 , 22.06 , 1015.914159 , 36.554828592
1557239283.49 , 22.05 , 1015.98697231 , 36.4725858766
1557239285.6 , 22.06 , 1015.93703357 , 36.5496849065
1557239287.71 , 22.06 , 1015.90996913 , 36.4571701617
1557239289.85 , 22.05 , 1015.95571786 , 36.3903461741
1557239291.95 , 22.05 , 1015.95571786 , 36.4006257968
1557239294.06 , 22.05 , 1015.95571786 , 36.4366042332
1557239296.17 , 22.05 , 1015.91931143 , 36.6576109735
1557239298.27 , 22.05 , 1015.94218574 , 36.7192787869
1557239300.38 , 22.06 , 1015.90996913 , 36.6884523342
1557239302.49 , 22.05 , 1015.93284359 , 36.6576109735
1557239304.6 , 22.05 , 1015.98697231 , 36.6113556371
1557239306.71 , 22.06 , 1015.96409803 , 36.6010809062
1557239308.82 , 22.06 , 1015.93703357 , 36.6370576467
1557239310.92 , 22.06 , 1015.92350135 , 36.5651037874
1557239313.03 , 22.06 , 1015.94122355 , 36.6010852215
1557239315.14 , 22.06 , 1015.94960354 , 36.5805351852
1557239317.25 , 22.06 , 1015.93188121 , 36.6010895345
1557239319.35 , 22.07 , 1016.01211361 , 36.6062421638
1557239321.49 , 22.06 , 1015.95894588 , 36.6884619616
1557239323.6 , 22.06 , 1015.93703357 , 36.647336646
1557239325.71 , 22.06 , 1015.94541354 , 36.6730434601
1557239327.81 , 22.06 , 1015.89547401 , 36.698745793
1557239329.92 , 22.05 , 1015.91931143 , 36.5085637623
1557239332.03 , 22.06 , 1015.90996913 , 36.4982881348
1557239334.13 , 22.06 , 1015.94960354 , 36.8272309525
1557239336.24 , 22.07 , 1015.95379354 , 36.8272365538
1557239338.41 , 22.07 , 1015.96636359 , 36.79641664
1557239340.55 , 22.07 , 1015.87678862 , 36.6730576192
1557239342.65 , 22.07 , 1015.92576577 , 36.6884859893
1557239344.76 , 22.06 , 1015.97666833 , 36.7963949542
1557239346.87 , 22.07 , 1015.90804337 , 37.0533737904
1557239348.97 , 22.07 , 1015.89870058 , 37.0790760197
1557239351.08 , 22.08 , 1015.95186815 , 37.1253490305
1557239353.19 , 22.1 , 1015.93125504 , 37.0945713212
1557239355.32 , 22.09 , 1015.89677336 , 36.9300773904
1557239357.43 , 22.09 , 1015.90096304 , 36.7553368179
1557239359.54 , 22.09 , 1015.94575184 , 36.6782445549
1557239361.64 , 22.11 , 1015.95735776 , 36.8684498813
1557239363.75 , 22.11 , 1015.94801418 , 36.8170572256
1557239365.86 , 22.11 , 1015.97089113 , 36.8016321276
1557239367.96 , 22.11 , 1015.89807011 , 36.8787411238
1557239370.08 , 22.12 , 1015.94286026 , 36.7245480059
1557239372.2 , 22.11 , 1015.97927095 , 36.6680020001
1557239374.31 , 22.11 , 1015.88969096 , 36.5703298275
1557239376.41 , 22.11 , 1015.93029102 , 36.5549091182
1557239378.52 , 22.11 , 1015.92513704 , 36.441828502
1557239380.63 , 22.11 , 1015.87100321 , 36.6731421331
1557239382.74 , 22.12 , 1015.88357165 , 36.6628756952
1557239384.84 , 22.13 , 1015.92320773 , 36.4726923495
1557239386.98 , 22.12 , 1015.88357165 , 36.4418385468
1557239389.09 , 22.13 , 1015.89195065 , 36.2876230493
1557239391.19 , 22.12 , 1015.93351644 , 36.2259259031
1557239393.3 , 22.11 , 1015.94382439 , 36.1231010469
1557239395.41 , 22.1 , 1015.90934243 , 36.1230933473
1557239397.51 , 22.09 , 1015.85617464 , 36.2053382937
1557239399.62 , 22.09 , 1015.90611655 , 36.2413196397
1557239401.73 , 22.09 , 1015.96024804 , 36.2413196397
1557239403.87 , 22.08 , 1015.91642298 , 36.3389757034
1557239405.98 , 22.07 , 1015.87678862 , 36.3029863929
1557239408.11 , 22.08 , 1015.90192682 , 36.3235632199
1557239410.24 , 22.08 , 1015.88935769 , 36.2670122842
1557239412.35 , 22.07 , 1015.89870058 , 36.2053261134
1557239414.45 , 22.07 , 1015.87259894 , 36.2772830617
1557239416.56 , 22.07 , 1015.88516799 , 36.1385007615
1557239418.68 , 22.07 , 1015.91319622 , 36.1333554087
1557239420.81 , 22.06 , 1015.86421961 , 36.030544143
1557239422.91 , 22.06 , 1015.88709447 , 36.1179295862
1557239425.02 , 22.05 , 1015.87033548 , 36.2464259197
1557239427.13 , 22.05 , 1015.93284359 , 36.0356813696
1557239429.23 , 22.04 , 1015.91608376 , 36.1179202362
1557239431.34 , 22.03 , 1015.89932405 , 36.0356726097
1557239433.45 , 22.03 , 1015.88579233 , 36.1795936694
1557239435.57 , 22.03 , 1015.85969123 , 36.2978021924
1557239437.69 , 22.03 , 1015.88675433 , 36.318360787
1557239439.8 , 22.02 , 1015.92831027 , 36.2412585485
1557239441.91 , 22.01 , 1015.89286751 , 36.1590193353
1557239444.02 , 22.0 , 1015.87578538 , 36.0973360376
1557239446.12 , 22.0 , 1015.93925052 , 36.1590100221
1557239448.23 , 22.0 , 1015.90284751 , 36.1898493564
1557239450.34 , 22.0 , 1015.89446742 , 36.1847058186
1557239452.48 , 22.0 , 1015.84034363 , 36.1435895053
1557239454.58 , 21.99 , 1015.87770732 , 36.0973270841
1557239456.69 , 21.98 , 1015.83807619 , 36.241223695
1557239458.8 , 21.97 , 1015.91087921 , 36.2771929548
1557239460.91 , 21.96 , 1015.92117898 , 36.2103752906
1557239463.01 , 21.96 , 1015.8899283 , 36.2206512235
1557239465.12 , 21.94 , 1015.90633593 , 36.1692429086
1557239467.23 , 21.94 , 1015.91471659 , 36.2257744032
1557239469.37 , 21.93 , 1015.89376499 , 36.2565949603
1557239471.48 , 21.93 , 1015.92082409 , 36.2977038017
1557239473.58 , 21.91 , 1015.89149137 , 36.2668545158
1557239475.72 , 21.93 , 1015.91663368 , 36.2720082826
1557239477.85 , 21.91 , 1015.93722691 , 36.2154654909
1557239479.95 , 21.9 , 1015.88406852 , 36.287394812
1557239482.06 , 21.9 , 1015.89340698 , 36.3747405601
1557239484.17 , 21.9 , 1015.95171304 , 36.3439149528
1557239486.31 , 21.89 , 1015.85796868 , 36.3850102393
1557239488.41 , 21.88 , 1015.8286367 , 36.3233334469
1557239490.52 , 21.88 , 1015.8692217 , 36.4260896869
1557239492.63 , 21.88 , 1015.85569336 , 36.261678222
1557239494.73 , 21.87 , 1015.87017863 , 36.318186946
1557239496.84 , 21.86 , 1015.82540383 , 36.2411165152
1557239498.95 , 21.87 , 1015.83378441 , 36.2770868663
1557239501.05 , 21.87 , 1015.80672798 , 36.2154315139
1557239503.18 , 21.84 , 1015.85952014 , 36.2719227866
1557239505.29 , 21.84 , 1015.86466672 , 36.1588894525
1557239507.4 , 21.83 , 1015.81570325 , 36.2513622053
1557239509.5 , 21.83 , 1015.8749593 , 36.1897069869
1557239511.61 , 21.82 , 1015.84047914 , 36.2718937235
1557239513.72 , 21.81 , 1015.86334267 , 36.2462046669
1557239515.82 , 21.82 , 1015.83114255 , 36.3746412276
1557239517.96 , 21.8 , 1015.81533602 , 36.3540705871
1557239520.07 , 21.8 , 1015.91935923 , 36.3746152295
1557239522.18 , 21.8 , 1015.86525233 , 36.312971511
1557239524.28 , 21.79 , 1015.90259553 , 36.3078229577
1557239526.39 , 21.79 , 1015.88487817 , 36.2872724743
1557239528.5 , 21.77 , 1015.85973321 , 36.3334861359
1557239530.6 , 21.78 , 1015.92221979 , 36.302671727
1557239532.71 , 21.78 , 1015.88583195 , 36.3283585135
1557239534.85 , 21.76 , 1015.91059957 , 36.2872446467
1557239536.95 , 21.76 , 1015.8793568 , 36.395108564
1557239539.06 , 21.75 , 1015.89802643 , 36.3488740855
1557239541.17 , 21.75 , 1015.90317002 , 36.2923671151
1557239543.28 , 21.74 , 1015.85421131 , 36.3694066776
1557239545.41 , 21.75 , 1015.95212948 , 36.3386011905
1557239547.54 , 21.74 , 1015.9041223 , 36.4002208287
1557239549.67 , 21.73 , 1015.91473084 , 36.3026199382
1557239551.78 , 21.73 , 1015.86996402 , 36.3026170267
1557239553.89 , 21.72 , 1015.83967502 , 36.431005447
1557239555.99 , 21.72 , 1015.87091603 , 36.4104652945
1557239558.1 , 21.73 , 1015.8876803 , 36.5953734903
1557239560.21 , 21.72 , 1015.89796612 , 36.549133607
1557239562.31 , 21.72 , 1015.86158199 , 36.5183230649
1557239564.42 , 21.72 , 1015.86158199 , 36.5234588961
1557239566.56 , 21.71 , 1015.87186777 , 36.4207264163
1557239568.66 , 21.7 , 1015.87377045 , 36.5131458855
1557239570.77 , 21.69 , 1015.87891259 , 36.4566467325
1557239572.88 , 21.69 , 1015.85186371 , 36.5696275138
1557239574.98 , 21.68 , 1015.85795668 , 36.4720338168
1557239577.09 , 21.68 , 1015.83929048 , 36.5593434327
1557239579.2 , 21.67 , 1015.83185922 , 36.5336452699
1557239581.3 , 21.68 , 1015.86214785 , 36.5387977354
1557239583.44 , 21.67 , 1015.81833523 , 36.5285100419
1557239585.55 , 21.68 , 1015.82157521 , 36.6004211883
1557239587.66 , 21.68 , 1015.86214785 , 36.6158268781
1557239589.76 , 21.67 , 1015.82766814 , 36.6928283166
1557239591.87 , 21.67 , 1015.78709635 , 36.6620184427
1557239593.98 , 21.67 , 1015.80062027 , 36.7287728188
1557239596.08 , 21.67 , 1015.82766814 , 36.7133680784
1557239598.22 , 21.66 , 1015.83795131 , 36.877656685
1557239600.32 , 21.66 , 1015.79223835 , 37.000897868
1557239602.43 , 21.66 , 1015.79223835 , 36.857130674
1557239604.54 , 21.67 , 1015.84538322 , 36.8725532793
1557239606.64 , 21.65 , 1015.78899818 , 36.954660812
1557239608.75 , 21.66 , 1015.79738016 , 36.9341363891
1557239610.86 , 21.64 , 1015.81280446 , 36.8878877947
1557239612.97 , 21.66 , 1015.85985749 , 36.9906289831
1557239615.14 , 21.66 , 1015.82442759 , 37.026555712
1557239617.27 , 21.65 , 1015.81604539 , 36.9803326487
1557239619.38 , 21.65 , 1015.80766321 , 36.8981693102
1557239621.48 , 21.65 , 1015.84309261 , 36.8314333146
1557239623.59 , 21.66 , 1015.84728382 , 36.8417085071
1557239625.7 , 21.66 , 1015.8608075 , 36.8571122289
1557239627.8 , 21.67 , 1015.82347706 , 36.8622714937
1557239629.91 , 21.67 , 1015.87243122 , 36.7236432881
1557239632.05 , 21.67 , 1015.86404873 , 36.7749809529
1557239634.16 , 21.67 , 1015.87243122 , 36.7133733947
1557239636.27 , 21.67 , 1015.84538322 , 36.6517533867
1557239638.37 , 21.67 , 1015.84957436 , 36.6260828703
1557239640.48 , 21.67 , 1015.79547819 , 36.651758348
1557239642.59 , 21.67 , 1015.85471602 , 36.6003978626
1557239644.69 , 21.67 , 1015.82347706 , 36.5952581215
1557239646.8 , 21.67 , 1015.80995318 , 36.6928231155
1557239648.92 , 21.66 , 1015.80157116 , 36.641463644
1557239651.03 , 21.66 , 1015.84633365 , 36.6568734436
1557239653.14 , 21.66 , 1015.85147504 , 36.6260539489
1557239655.24 , 21.66 , 1015.87433118 , 36.6671281469
1557239657.35 , 21.65 , 1015.8710894 , 36.6568383944
1557239659.46 , 21.65 , 1015.8710894 , 36.6362993514
1557239661.56 , 21.66 , 1015.90137856 , 36.6003744787
1557239663.7 , 21.64 , 1015.81375435 , 36.615741046
1557239665.81 , 21.63 , 1015.85946455 , 36.6876155367
1557239667.92 , 21.63 , 1015.85946455 , 36.6773464757
1557239670.02 , 21.62 , 1015.84269915 , 36.8056839792
1557239672.13 , 21.61 , 1015.85297925 , 36.7183794056
1557239674.24 , 21.61 , 1015.78536582 , 36.656767953
1557239676.34 , 21.62 , 1015.82917624 , 36.6157122674
1557239678.45 , 21.25 , 1015.27170667 , 36.6149865048
1557239680.58 , 21.62 , 1015.78860754 , 36.6054432258
1557239682.71 , 21.62 , 1015.86041346 , 36.6721965711
1557239684.84 , 21.61 , 1015.80402869 , 36.7440394173
1557239686.95 , 21.61 , 1015.85297925 , 36.6208274267
1557239689.06 , 21.62 , 1015.83431649 , 36.6516436475
1557239691.16 , 21.61 , 1015.81241118 , 36.7337820954
1557239693.27 , 21.63 , 1015.8240358 , 37.3447534037
1557239695.38 , 21.64 , 1015.85432405 , 36.8724658868
1557239697.51 , 21.62 , 1015.81565334 , 36.8621600218
1557239699.63 , 21.63 , 1015.85108184 , 36.5951835205
1557239701.73 , 21.62 , 1015.84689049 , 36.7902870616
1557239703.84 , 21.63 , 1015.86879628 , 36.7338204587
1557239705.95 , 21.63 , 1015.84594142 , 36.6465391078
1557239708.05 , 21.63 , 1015.83755882 , 36.6978740336
1557239710.16 , 21.63 , 1015.8240358 , 36.6722016942
1557239712.27 , 21.63 , 1015.84594142 , 36.6311353198
1557239714.41 , 21.62 , 1015.83336753 , 36.5951788381
1557239716.51 , 21.3 , 1015.355195 , 36.656134759
1557239718.62 , 21.61 , 1015.81755126 , 36.6926975901
1557239720.73 , 21.61 , 1015.82174256 , 36.6464942795
1557239722.83 , 21.6 , 1015.80916869 , 36.625942306
1557239724.94 , 21.6 , 1015.80078615 , 36.7542852284
1557239727.05 , 21.6 , 1015.85906709 , 36.7902289432
1557239729.15 , 21.62 , 1015.86136211 , 36.846745301
1557239731.29 , 21.59 , 1015.8912511 , 36.656732561
1557239733.4 , 21.58 , 1015.85257933 , 36.6823717973
1557239735.51 , 21.58 , 1015.82134392 , 36.7285712153
1557239737.61 , 21.58 , 1015.88800667 , 36.759390959
1557239739.72 , 21.58 , 1015.84838779 , 36.6669648843
1557239741.83 , 21.57 , 1015.81296107 , 36.733693979
1557239743.93 , 21.57 , 1015.83581319 , 36.666949456
1557239746.04 , 21.57 , 1015.87124002 , 36.8363735156
1557239748.15 , 21.59 , 1015.86934559 , 36.9698863343
1557239750.28 , 21.58 , 1015.87448456 , 36.759390959
1557239752.42 , 21.58 , 1015.84838779 , 36.8158449523
1557239754.52 , 21.58 , 1015.85677089 , 36.76451912
1557239756.63 , 21.58 , 1015.87029294 , 36.6823770212
1557239758.73 , 21.58 , 1015.91505092 , 36.7234537738
1557239760.84 , 21.58 , 1015.82134392 , 36.7234373968
1557239762.95 , 21.58 , 1015.87543168 , 36.6310273456
1557239765.05 , 21.58 , 1015.87029294 , 36.6823770212
1557239767.19 , 21.58 , 1015.82134392 , 36.6412952523
1557239769.3 , 21.58 , 1015.79430008 , 36.7491064125
1557239771.41 , 21.57 , 1015.84933496 , 36.6772170785
1557239773.51 , 21.57 , 1015.79105655 , 36.6464090885
1557239775.62 , 21.57 , 1015.81809996 , 36.6772118723
1557239777.73 , 21.57 , 1015.82648289 , 36.6566868889
1557239779.83 , 21.57 , 1015.77753485 , 36.6926131602
1557239781.94 , 21.58 , 1015.91599755 , 36.6926343237
1557239784.07 , 21.56 , 1015.85028187 , 36.8004084048
1557239786.18 , 21.56 , 1015.85028187 , 36.728538222
1557239788.28 , 21.56 , 1015.88151684 , 36.7696128225
1557239790.39 , 21.56 , 1015.88151684 , 36.7696128225
1557239792.5 , 21.56 , 1015.82837716 , 36.7798626168
1557239794.6 , 21.57 , 1015.89409206 , 37.1289697597
