


Found LSM9DS1
Time, AccXangle, AccYangle, gyroXangle, gyroYangle, gyroZangle, CFangleX, CFangleY, heading, tiltCompensatedHeading, kalmanX, kalmanY
(1557238645.680501, -70.13162889848638, 28.791832019918218, -825.1443103400005, -568.75560399, -441.4390956499999, -71.22846320901355, 17.08861089487571, 72.6617153443714, 326.568087909993, -70.21043194756305, 18.61796701198361)
(1557238646.914992, -69.92772060967299, 1.4594516619406477, -826.1819358800005, -569.4979702300001, -441.9958703299999, -70.86306786540922, 7.414168859114674, 72.78900616302278, 323.16643812678075, -70.08138438494811, 9.845269376592322)
(1557238648.03569, -69.63476120778081, 0.8407605179993425, -827.3442986900005, -570.24083368, -442.6076402299999, -70.59102899483219, 3.172978474445475, 73.06616934848014, 322.8483912537928, -69.90577454292415, 5.304925588539973)
(1557238649.160605, -69.61463767272633, 2.271504209951786, -828.4660512800006, -570.9746116900001, -443.1896020999999, -70.45389523756867, 2.3385827117492615, 73.08899257170204, 323.7518145401458, -69.80320677377743, 3.7628211044703876)
(1557238650.281085, -69.67831260129341, 0.24023476518237885, -829.5447456800006, -571.6993594900001, -443.77108579999987, -70.42002341580351, 0.7896748238091319, 73.02678899158587, 325.50401515079113, -69.76044997661509, 1.9236981396861554)
(1557238651.401654, -70.26220213118971, 1.10881443172849, -830.6076350600006, -572.3995167800001, -444.41219367999986, -70.75048639703523, 0.7010956725607468, 72.53447040659496, 323.7056023307467, -70.03101335040753, 1.4400346088868823)
(1557238652.522285, -76.84107178068362, 41.96060308221308, -831.6626750600005, -573.1000633400001, -444.95237415999986, -74.82685362722427, 25.17658149435215, 68.92598365712949, 323.0404938209687, -73.56722925545242, 22.317618181775117)
(1557238653.642972, -75.23300917422564, 1.9692819474145153, -832.7169625600005, -573.8169788400002, -445.51747225999986, -75.49226195542509, 10.96543556618957, 67.59520392538265, 329.04379979587065, -74.55670793035074, 12.405481010785495)
(1557238654.763467, -75.02007568532142, 1.9414887019592584, -833.7706025600005, -574.4997375600002, -446.0737941799999, -75.63040619336289, 5.277963959651382, 67.68571740609268, 329.7349025568725, -74.94800971861609, 7.262082269837899)
(1557238655.884279, -74.92378233973173, 1.9198124408162016, -834.7963534400005, -575.2033518000002, -446.62481737999985, -75.6167322331842, 2.981627352350274, 67.72873357671472, 328.757435311503, -75.0743268406575, 4.571879129962715)
(1557238657.00525, -75.25217123223607, 36.23242135790713, -835.8345214100005, -575.9292253400001, -447.16500233999983, -75.81326282061532, 22.641754339684386, 69.82800203499998, 328.95110311949736, -75.30761661064999, 20.887314551173066)
(1557238658.126001, -75.2032383940436, 1.1457651424576625, -836.8554698000005, -576.6464204900001, -447.7218832799998, -75.85562752067229, 9.457282761348353, 67.65695225698738, 328.32248364822874, -75.38521705687178, 11.187123713258789)
(1557238659.246561, -75.2032383940436, 1.1457651424576625, -837.8929575800005, -577.3718184500001, -448.30388861999984, -75.87918915669508, 4.180213006013939, 69.21418204680066, 330.234657723087, -75.42489479240973, 6.15523581842012)
(1557238660.367197, -74.6972545283215, 0.791330151880743, -838.9557940400005, -578.0803760900001, -448.84374205999984, -75.59516296367093, 1.8634602375340215, 67.69782113257934, 329.90318691427905, -75.18803552194817, 3.3785090345292415)
(1557238661.487843, -75.01497088072486, 1.76981442544826, -839.9766153800005, -578.7637358300001, -449.40899023999987, -75.65537624990328, 1.5339288542825646, 65.21634425543868, 327.20723075055326, -75.20057561531902, 2.465312514989855)
(1557238662.608537, -74.98756572535505, 0.971024233876733, -841.6840999000004, -579.8796509100001, -450.29634439999984, -75.93768374317435, 0.7498200500390657, 65.93003764542144, 326.04802890422417, -75.242061156898, 1.4381722641587946)
(1557238663.800573, -74.75218354801254, 2.3727794420759665, -842.7383349000004, -580.5796629500002, -450.8529804799998, -75.64807762607725, 1.443590869261206, 67.77946280688712, 328.9211147333041, -75.07971699088844, 1.8085985770575208)
(1557238664.921201, -74.6790415602094, 1.5779993358773936, -843.7891833000003, -581.3327709700002, -451.4134329599998, -75.48699534655654, 1.2229927412309185, 69.55045238920742, 332.1039722390317, -74.93987585355576, 1.5615908731161101)
(1557238666.046457, -74.77814400800875, 1.123305018167116, -844.8202089600003, -582.0511085200002, -451.9796519699998, -75.47409480742786, 0.875845087392637, 66.97625873718248, 331.32692728889367, -74.92389933194683, 1.2155466332633527)
(1557238667.167227, -75.52840267589248, 3.004022298769655, -845.8910716900003, -582.7846916500002, -452.5361633099998, -75.93502462050662, 1.859318162218848, 66.85607627301123, 330.8846861862711, -75.32012269619598, 2.0111646256193776)
(1557238668.287838, -75.87290770832097, 1.3639298377394766, -847.1756341300003, -583.6002868500002, -453.1988344099998, -76.41157944919523, 1.235847087531225, 66.50219149363083, 329.9837986872891, -75.71919340381302, 1.5834459282818436)
(1557238669.433521, -75.75188785278873, 2.0273250122745026, -848.2465768700002, -584.3170595500002, -453.7553873299998, -76.44414158735133, 1.4240247623771913, 66.88558055021498, 330.8099580058909, -75.83136312273729, 1.7216173637840433)
(1557238670.554121, -75.6403411453349, 1.8476125762417155, -849.3440277700003, -585.0430655300001, -454.2956708499998, -76.40084168214148, 1.387775058695906, 66.749567052752, 330.5485415522517, -75.83781405560572, 1.698606862776479)
(1557238671.674861, -75.62899456701032, 1.0109993554676748, -850.3730892300002, -585.7431647200001, -454.8186365099998, -76.34935799706278, 0.8816699607589673, 66.62745510386273, 330.38990077505684, -75.79610279407316, 1.2719733238724287)
(1557238672.795412, -75.56763950021949, 1.8476125762417155, -851.4526079500002, -586.4431651400001, -455.3752633499998, -76.3121343869568, 1.1812353620486162, 67.17637005455448, 331.05286746584903, -75.76314460400823, 1.4891300332064306)
(1557238673.916029, -75.4177143875123, 0.6623517475465519, -852.5663421100003, -587.1772172000001, -455.92369304999977, -76.22097605129011, 0.5762843693473776, 66.6323669706163, 331.86740679137046, -75.67958950045512, 0.9779228685843802)
(1557238675.036853, -75.92303523708851, 3.275404963301014, -853.6145649500003, -587.8619434100001, -456.4562578799998, -76.46150069876916, 1.9218662417195593, 66.98539981398547, 329.7492163448773, -75.85868855904826, 2.093663240071786)
(1557238676.157597, -76.10618247376956, 1.7462839296715629, -854.6521732700003, -588.5452464500001, -457.0383308399998, -76.66335309176941, 1.5431956384907615, 66.72265245071279, 330.5610309034124, -76.03780040560451, 1.8835184454898608)
(1557238677.278161, -76.04499892397075, 0.8680537516680147, -855.7067232700002, -589.2876496500002, -457.60356963999976, -76.71416059109022, 0.8411492263971134, 66.69298821981702, 329.76360088441095, -76.1033726875218, 1.2955519635885093)
(1557238678.398836, -75.67900946161843, 2.2026004750296693, -856.8504851900002, -590.0382434100002, -458.19332187999976, -76.55057468140714, 1.3577824715766469, 66.80638092057042, 329.835685888285, -75.9565448800485, 1.7056607491228366)
(1557238679.526567, -75.29673466188316, 2.6249049573339107, -858.5918883500002, -591.2235682500002, -459.11524119999973, -76.49483193369275, 1.6439260270310052, 67.08932555290892, 329.93965456618054, -75.60069700349366, 2.2062817978201337)
(1557238680.735726, -75.66951899572285, 2.196109506438404, -859.6375505900002, -591.9825166500002, -459.68866887999974, -76.41790906691081, 1.6716567546754444, 67.06327808315457, 329.89306975149407, -75.6706227540234, 2.1499495116430545)
(1557238681.856244, -75.47605882340495, 1.1691416323886301, -860.6661167300001, -592.6822788600002, -460.23667542999976, -76.26422537680729, 1.0902427973033557, 66.79893546849796, 330.9674092966996, -75.59484566402058, 1.6149144391615413)
(1557238682.976863, -75.73068401331226, 1.8639999663944877, -861.6618184300002, -593.3910834600002, -460.80203147999975, -76.34238123871027, 1.270975258758035, 66.92829645400607, 329.26883402146825, -75.67082134636762, 1.7009468461347275)
(1557238684.097478, -75.33516120632676, 1.4857268962721832, -862.6996247800001, -594.1082667100002, -461.35890317999974, -76.15317175928017, 1.1129529412665238, 66.93605855928593, 330.8311924596264, -75.52508962444678, 1.5480322442314776)
(1557238685.218168, -75.8009566070654, 2.2223055459024295, -863.7117911800001, -594.8336526300002, -461.91559469999976, -76.34670922795131, 1.4884101360480673, 67.09202156056953, 328.82810000907654, -75.67682621127616, 1.8488140133782598)
(1557238686.338715, -75.85189122464472, 3.597695796802725, -864.7489862200001, -595.5335484700001, -462.44684093999973, -76.46469644196736, 2.4740231965008617, 66.92056864803051, 328.6811464008711, -75.7929253899847, 2.729670976895654)
(1557238687.459371, -76.48461355656593, 1.8011628255746928, -865.7872316800001, -596.2257121100001, -462.98706621999975, -76.8919448947265, 1.7934415179451602, 66.78403735293035, 328.95776129321746, -76.17788663365259, 2.261330143752904)
(1557238688.580024, -76.00437087276696, 2.5947125553911405, -866.8586633700002, -596.9343755900002, -463.53543676999976, -76.78797315755078, 1.9907387484127483, 67.19012645490335, 329.18417616975285, -76.14277195383795, 2.4208550265592055)
(1557238689.700638, -75.90295517004041, 2.0576482589802936, -867.9128633700002, -597.6259307900002, -464.08362076999975, -76.67864236504455, 1.7542623747532755, 66.68708648991247, 329.80022449456203, -76.06065076268189, 2.234857726038871)
(1557238690.82122, -76.0651655319245, 1.7357068982244641, -869.0246067300002, -598.3935631100002, -464.63949244999975, -76.75525360917253, 1.4360761608359884, 64.81606390621909, 328.49248884464373, -76.10480816921306, 1.9486469599899539)
(1557238691.947451, -75.68071751813999, 1.179454666416575, -870.0638137100002, -599.1090826700001, -465.18465020999975, -76.526214746553, 0.9958954401843403, 66.81882991132827, 331.00444113311636, -75.90771764207167, 1.5297495170127315)
(1557238693.069327, -75.98409285735156, 0.5192851755477363, -871.1026102100002, -599.8100591700002, -465.7251622099997, -76.61646021303213, 0.42953868140237794, 67.0524762003989, 328.17373002892316, -75.96641389586667, 0.9800330591199984)
(1557238694.190156, -75.64972758167652, 0.16851880862816415, -872.1661787300002, -600.5275458700002, -466.29071054999974, -76.46184804221876, -0.014067922262150354, 66.91486632719173, 331.5661755906609, -75.83502528618024, 0.5100098521569206)
(1557238695.310513, -75.93323741134799, 2.5869077959563356, -873.2528128100001, -601.2182745100001, -466.82139230999974, -76.5793352956963, 1.270226052668941, 66.84589377827773, 330.09913548321606, -75.92379552232075, 1.530947551091646)
(1557238696.431028, -75.6403411453349, 2.68639707173611, -875.0818690600001, -602.3596056100001, -467.81639890999975, -76.74756130547945, 1.6633962241092421, 66.81126767268142, 329.98953801910807, -75.7872945511778, 2.219999876524915)
(1557238697.640181, -75.81077842047388, 1.8863072601803879, -876.1110159200001, -603.0681985300001, -468.3731504899998, -76.59715031847611, 1.5137056777519295, 67.00814593791522, 330.54462085866123, -75.80385218624123, 2.036131490475884)
(1557238698.760838, -75.6103333380417, 2.176864023082942, -877.2091493200002, -603.7439729300002, -468.93066436999976, -76.44431349021546, 1.6412909249505367, 66.89505411787096, 332.10283181378225, -75.73932494305956, 2.115125635984217)
(1557238699.881646, -75.79169829544749, 2.039346471879412, -878.2638655700001, -604.4358667900002, -469.4791168199998, -76.47463087335467, 1.6033667091078618, 66.52832848808708, 331.7286306890312, -75.77831672064524, 2.075441522202707)
(1557238701.002286, -75.54798978874435, 1.340010086833047, -879.7096907200001, -605.3807761400002, -470.2418749699998, -76.49697628258848, 1.0673889957429727, 66.97838430426715, 330.4391461455848, -75.67488881617268, 1.6574473808084271)
(1557238702.165001, -76.13581605982768, 37.77840687310629, -880.7387948800001, -606.1062102200002, -470.7986034499998, -76.691921812932, 22.803826090160964, 66.74229090422288, 328.0053568330435, -75.9135204290136, 20.689820057197128)
(1557238703.285667, -75.71081965426592, 1.1829328897946993, -881.8186092800001, -606.8401465700002, -471.3216385499998, -76.53518627773235, 9.537715629941205, 66.79894779872656, 330.3777873752909, -75.83588806485041, 11.139646339780953)
(1557238704.40629, -75.3966912682133, 0.9934711592708823, -882.8396593100001, -607.5827284100002, -471.87013649999983, -76.26050928402093, 4.114136211539012, 67.05324659205536, 330.9266582334894, -75.60336029508377, 6.119611961557877)
(1557238705.526934, -75.155985081111, 0.8024117360035916, -883.9700055900001, -608.3334807900002, -472.42687421999983, -76.04993327427496, 1.82680057421776, 67.26862536001009, 332.7478623069607, -75.41262514474411, 3.4202859522202385)
(1557238706.647576, -75.58961073799676, 2.0095561246444618, -885.0418106600001, -609.0339518200002, -472.99231468999983, -76.20246178050803, 1.656265492473781, 66.80635602691736, 330.6394044084632, -75.50725099838165, 2.674959925989333)
(1557238707.768226, -75.73962831374439, 1.1934917286702103, -886.0706415400001, -609.7591932600002, -473.5404622899998, -76.33629405244984, 1.0885046581916384, 66.9424282193585, 329.8913762634296, -75.61285190071716, 1.8585353133686677)
(1557238708.888784, -75.71081965426592, 36.842848423814814, -887.0827575400001, -610.4592401600001, -474.1139946899998, -76.3658558135395, 22.261092157565542, 66.98187193073528, 328.61144094973866, -75.64516406100194, 19.85525223592013)
(1557238710.0094, -76.03489415066271, 2.2559422773771303, -888.1289058600001, -611.1932313200001, -474.6792522499998, -76.58573814381343, 9.964405765452495, 66.81618151580615, 330.9578443199561, -75.84657287671263, 11.267059922502252)
(1557238711.130179, -75.55841707056534, 2.5113655830509742, -889.1145114600001, -611.8474695200001, -475.2400278499998, -76.36358773986457, 5.230886376011583, 66.76920832534506, 330.97226138743923, -75.67141056253264, 6.975988078920471)
(1557238712.251588, -75.39326328626883, 2.663003083243666, -890.1336162600002, -612.5268727200001, -475.80053548999985, -76.18903498770713, 3.4183951203508327, 66.80885339686118, 331.4807990201699, -75.51402853409144, 4.818613510285967)
(1557238713.372993, -75.63936840024736, 1.6846866267587757, -892.2244473800001, -614.0178752400002, -476.89736492999987, -76.69556748323127, 1.7817690161955984, 66.95497726360254, 331.2147892215266, -75.57682989351879, 2.8294722170197804)
(1557238714.618091, -75.70051635802565, 1.8585053099507718, -893.3229902800001, -614.7277029600002, -477.4635370399999, -76.5379539681079, 1.5438797044487023, 67.15900679567031, 329.1573728480579, -75.66848196681936, 2.2418786197693654)
(1557238715.738772, -75.41441816582545, 0.6662022703902153, -894.3063791200001, -615.4652445900002, -478.0230513799999, -76.25718802273843, 0.72225659201361, 66.9553632776557, 330.10621986896064, -75.50545127698246, 1.323832021451356)
(1557238716.860122, -75.62899456701032, 1.0109993554676748, -894.9959675300001, -615.9430696300002, -478.3759903299999, -76.15610731330156, 0.7043722340860489, 66.99870822273616, 330.85285433005544, -75.57149649604385, 1.0915859021681262)
(1557238717.937416, -75.65915728279202, 37.058727470267286, -895.6650625300001, -616.3873487100002, -478.7292724899999, -76.12557529499584, 22.33927374379479, 67.0006983505406, 328.21203909377533, -75.61471360764719, 17.203908936544845)
(1557238719.013979, -75.62798394113952, 0.3380265733557053, -896.6928942300001, -617.1034609600002, -479.28531258999993, -76.23815316268204, 8.852080541531341, 67.02277956007663, 329.9197329197496, -75.61548365630776, 9.320998045127821)
(1557238720.134746, -75.87290770832097, 0.6820626935145242, -897.74887048, -617.7792857600002, -479.83442023999993, -76.44139639006539, 3.6797399127212516, 67.32073718808228, 328.0217801577408, -75.75413138650472, 5.150841891466762)
(1557238721.255566, -76.12580950846979, 1.9149533248619264, -898.82099559, -618.5052917400002, -480.37470375999993, -76.68089430510803, 2.330465568005656, 67.09325285645504, 329.05011576390723, -75.96428351387922, 3.5629932043548727)
(1557238722.37626, -75.78089892613606, 1.8750872936140581, -899.8334055900001, -619.2055419900001, -480.92309250999995, -76.54586107772485, 1.7771385033706972, 66.73246745574957, 330.1470278376499, -75.86536304298811, 2.729095079842951)
(1557238723.496864, -75.50887786756284, 1.8315107181176131, -901.09813269, -620.0519362800002, -481.5554560599999, -76.42956199162765, 1.4712041162188467, 67.15537294754327, 330.10314360897485, -75.71227045553412, 2.2401358794187276)
(1557238724.635996, -76.16696888097239, 38.056492883153, -902.17889685, -620.7696312300002, -482.1464989599999, -76.7043117892345, 23.135299396379335, 67.001202171504, 327.8657006476049, -75.96741318510419, 20.867328412486604)
(1557238725.756725, -75.96375717763759, 2.2423661921843063, -903.25095973, -621.5040365100002, -482.72051687999993, -76.68880417427636, 10.305777361862317, 67.0524762003989, 329.5402925131022, -75.98672553682489, 11.78839510494321)
(1557238726.877454, -75.88232780627656, 1.3762127688075907, -904.31454589, -622.2130939500003, -483.27763343999993, -76.63035281747648, 4.664415630029481, 66.75687525094526, 329.966831436399, -75.94922322962249, 6.660307001904196)
(1557238727.998163, -75.197169247305, 2.115078347796384, -905.34430763, -622.9136695600002, -483.80939564999994, -76.1823473713736, 2.854583016689623, 66.92734492786747, 330.9914876390143, -75.55901418533031, 4.390634586959017)
(1557238729.118849, -75.55719469148704, 2.1832416132818366, -906.39819851, -623.6190965200002, -484.36183844999994, -76.22881211544166, 2.169607390644951, 66.38789857193494, 330.5821434786244, -75.55204874943445, 3.2500151016116443)
(1557238730.240461, -75.85222775205398, 1.3679997183975274, -908.19941912, -624.8784865400002, -485.29905892999994, -76.72334974140905, 1.1848867792964968, 66.7890756122768, 330.34997038937934, -75.71634193859998, 2.0608813502910994)
(1557238731.44962, -75.80241785046738, 1.1864316855785546, -909.19559164, -625.6298370000002, -485.8646823099999, -76.56925961484404, 0.8852735390657314, 67.09398535695635, 329.09007630806144, -75.73855623620813, 1.5085439042551605)
(1557238732.570483, -75.4970407642769, 0.3340846891331921, -910.26334966, -626.3332014100001, -486.4494069399999, -76.35303151250376, 0.2732144651062078, 66.80636844250293, 330.3339181306571, -75.6222201581583, 0.8204084554147918)
(1557238733.691798, -75.79169829544749, 2.039346471879412, -911.26071162, -627.0262834500002, -487.0157056799999, -76.41517636627, 1.0556608531701301, 66.68977030838246, 330.12796438747165, -75.6831278265789, 1.3651341854341912)
(1557238734.812429, -75.5467350760924, 2.518720814210326, -912.33989882, -627.7513623500001, -487.5721615799999, -76.32578647216344, 1.6434652697942473, 66.7099972124848, 330.3055226567428, -75.63001573372476, 1.8819700046782126)
(1557238735.932899, -75.93332925697185, 2.0638220405414813, -913.38543954, -628.4680636500001, -488.1202272799999, -76.50852843104849, 1.6089988122425876, 66.56611495235367, 329.9368633561749, -75.78507872813607, 1.9221590978308218)
(1557238737.053551, -75.74097513317412, 2.879316436332033, -914.43145766, -629.1766565700001, -488.6601075999999, -76.46640370032387, 2.087752218696255, 66.85090906756852, 330.54469055972015, -75.76571155001797, 2.3717625522410803)
(1557238738.17418, -75.49983387506893, 1.8262055979737966, -915.47778826, -629.9023374700001, -489.2592162499999, -76.3049940451709, 1.64055188626278, 66.79645267526347, 329.83137278325677, -75.63097798143276, 2.0543538923652704)
(1557238739.294813, -76.02440900395922, 1.0353554898891844, -916.49799129, -630.6274404500001, -489.7988277699999, -76.5447242324439, 0.9873928564386225, 66.8211836976506, 330.12281022741445, -75.81993000352574, 1.4849904601880137)
(1557238740.415343, -75.76151382416269, 2.2026004750296693, -917.56037793, -631.3356982100001, -490.3553160099999, -76.49975264347518, 1.4332143235932504, 66.89297970090104, 330.16622680334495, -75.80295702099708, 1.804868311046539)
(1557238741.535932, -76.07556359594768, 1.3929382585214398, -918.5476414799999, -632.0445028100002, -490.9291102099999, -76.64014463495869, 1.125526844550164, 66.62040035537198, 330.5693273169682, -75.91864989203496, 1.5552024195770606)
(1557238742.656627, -75.93332925697185, 1.3762127688075907, -919.5791453799999, -632.7547186100002, -491.48713690999995, -76.62865696816658, 0.99185207910462, 66.82865897950437, 330.2341951015862, -75.92691630407018, 1.420214266804364)
(1557238743.777483, -76.47476556866208, 0.720665923187596, -920.6666643999998, -633.4797312900001, -492.05197236999993, -76.97132973646389, 0.5391353135544056, 67.01075993923418, 328.65138094671096, -76.23897933800325, 1.0072446882840347)
(1557238744.897936, -75.97399405085365, 1.2188775400351801, -921.6955123599998, -634.1965515900001, -492.6085622499999, -76.78446750909774, 0.6602525294428704, 66.99184237697565, 331.5606000704498, -76.1110352394887, 1.0588167450879828)
(1557238746.018605, -75.79118004893213, 0.5115581654799257, -923.1656866599999, -635.1538743900002, -493.40633124999994, -76.77656475299837, 0.18810679106510353, 67.02916544690679, 330.10702255458165, -75.97335933535615, 0.6943795297339745)
(1557238747.181485, -75.72037833702399, 0.8475111881239172, -924.7807716699999, -636.2884382400001, -494.30063451999996, -76.78888690741374, 0.12992388930039178, 66.89043945883034, 330.9520856074864, -75.81561257833397, 0.7056634343906689)
(1557238748.372287, -75.77060322163805, 1.3639298377394766, -925.83480542, -637.0051811900001, -494.84029979999997, -76.59953019594833, 0.5836302783638426, 66.78904473633592, 330.0387260692594, -75.79734273222874, 1.0070844823766218)
(1557238749.492846, -75.90313743654661, 1.5389217320101807, -926.8467534199999, -637.6882460900001, -495.38843829999996, -76.5864737403073, 0.8835791905516454, 67.02016027352661, 330.51073420268085, -75.83744172300386, 1.2622791396954565)
(1557238750.61344, -75.690198503008, 2.196109506438404, -927.9346697599999, -638.4050901900001, -495.91974627999997, -76.48387513392773, 1.3843597400837004, 66.95976673940642, 329.6410204984045, -75.7847184717857, 1.718085366404487)
(1557238751.734012, -75.63936840024736, 1.5163012078347151, -928.9809743199999, -639.1307530300002, -496.48508826, -76.39569291771951, 1.1732594847343092, 66.78166933915249, 330.91422626457444, -75.70943714504426, 1.5980681017309886)
(1557238752.854958, -75.78199465026596, 1.6946493774843248, -930.0538284099998, -639.8488049800002, -497.05108215, -76.45661559324738, 1.1988726403843186, 66.39544946741253, 330.57229999966137, -75.75668375681549, 1.6336213516135722)
(1557238753.975495, -75.74030375284961, 1.8695271974717116, -931.1498233099999, -640.5569863000002, -497.59907960000004, -76.46522644900872, 1.3179928466367543, 66.79397973326878, 329.8574583759612, -75.77103100227646, 1.7473261348261668)
(1557238755.096061, -76.04451227567861, 1.725257184679947, -932.2197157699999, -641.2957215700002, -498.14251704000003, -76.64075492901065, 1.2668573414626698, 66.91800029555642, 329.07723481611225, -75.91799719375788, 1.719602409905692)
(1557238756.217502, -76.0651655319245, 2.6025645191626836, -932.8780937699999, -641.7470290700002, -498.49294404000005, -76.55875249075896, 1.887758648082678, 66.62701640084731, 329.0012903805044, -75.98734810394585, 2.123392034996108)
(1557238757.293199, -75.58961073799676, 2.176864023082942, -933.9470718199999, -642.4793211200001, -499.0232244900001, -76.40485865910165, 1.7683050530828361, 67.26532274161303, 330.18340747785686, -75.80455105678837, 2.1488855676137986)
(1557238758.413737, -75.55596491760627, 1.347889586198903, -935.10390974, -643.2262558400001, -499.62441585000005, -76.35825758220443, 1.2172818849524762, 66.90062285820828, 331.1597328203959, -75.68502479564008, 1.7522590088998617)
(1557238759.544026, -75.82193622965191, 1.534343807285552, -936.1926658699999, -643.9267733500002, -500.17301390000006, -76.47196722267293, 1.1273120343523217, 67.07659371134983, 329.92111670238216, -75.76933307012607, 1.6424686312669623)
(1557238760.664771, -75.75188785278873, 1.8585053099507718, -936.86294415, -644.3916437700002, -500.52436945000005, -76.30803091274241, 1.3800798317113916, 66.72467521828364, 330.6393433651952, -75.75756873002324, 1.7337401174092413)
(1557238761.741835, -75.8317628798669, 2.393060298489331, -937.57274247, -644.8755971700002, -500.89002313000003, -76.30618942101711, 1.7942867517781553, 66.71785217647741, 330.9129651286231, -75.8106661199635, 2.010303569492349)
(1557238762.81872, -75.59667765129872, 2.196109506438404, -938.26250119, -645.3551950300002, -501.25645745, -76.15638584718607, 1.8435412605743045, 66.69484278026222, 331.368283873634, -75.72464908805803, 2.084322466747245)
(1557238763.895835, -75.69183338696885, 2.1832416132818366, -939.16028577, -645.9954184600002, -501.77157975, -76.23676820305573, 1.7912721001988237, 67.06991156435879, 330.2139340827955, -75.69371471110452, 2.131508644702425)
(1557238765.001289, -76.18497530618242, 1.3887188958985917, -940.1810816999999, -646.7209428400002, -502.3199412, -76.61401083693175, 1.2595304256186846, 67.06589910458156, 329.2170570870814, -75.92018494682101, 1.7631974164135864)
(1557238766.121903, -75.80144662032153, 0.85255514152351, -941.2531356899999, -647.4131351800003, -502.86018888, -76.55529390296562, 0.7384683191615797, 66.83582136180156, 330.8572528024634, -75.87118356644356, 1.3094630129368756)
(1557238767.24244, -76.19836561185839, 1.938504080406517, -941.9198812099999, -647.8648015000002, -503.20969258, -76.60783513630128, 1.2778232479085418, 66.65109188575124, 330.20199095564766, -76.02023188617731, 1.592653252036137)
(1557238768.3192, -75.4580705732264, 1.992095884441369, -942.9545190799998, -648.5882068400002, -503.75645243, -76.33183154645636, 1.4170246938282383, 67.17363084304012, 330.8739073360252, -75.73733633365526, 1.7830559473361896)
(1557238769.439698, -76.20546759466544, 1.3929382585214398, -944.0084565799998, -649.3133158400002, -504.32136293, -76.6775881753818, 1.1125292326441591, 66.74428509898533, 329.9372957934243, -75.9742857746457, 1.5811394231537068)
(1557238770.560315, -76.0344677305958, 2.0700329651783704, -945.4320045799998, -650.3075398400002, -505.04443493, -76.8611351085102, 1.2893418721646859, 67.17000123012019, 330.002733014659, -76.01883730879211, 1.8309865583819525)
(1557238771.721774, -75.73207719210058, 1.8530429411197815, -946.4959258999997, -650.9684606600002, -505.57639559, -76.60926888666442, 1.3631941855377432, 66.88811985743277, 328.9984717872501, -75.9024114000936, 1.8573807277250172)
(1557238772.837288, -76.03510929517311, 1.7409793542692, -947.5939409999997, -651.6779473400003, -506.13384941, -76.70397917176965, 1.3060706147766172, 67.07719931553632, 329.8677527156701, -75.99135156338448, 1.804690566054058)
(1557238773.957756, -75.73068401331226, 1.3558622821747122, -948.6384140799997, -652.4107631300003, -506.67293229, -76.53779130869522, 1.0428192992154741, 67.0705640796098, 329.9579997380356, -75.85427829776464, 1.5663721390252106)
(1557238775.078079, -76.1969540743595, 1.5765523631272913, -949.7076677199998, -653.1179860100003, -507.23702673, -76.76099042409379, 1.0801699855625644, 66.77173793047862, 330.0321995702571, -76.03640089040782, 1.5700701240230286)
(1557238776.198481, -75.74097513317412, 37.0322874807062, -950.7525313999998, -653.8257968900003, -507.81001649, -76.56692672154199, 22.368316130648743, 66.56201347203147, 328.37414344790466, -75.88268208058359, 19.84600118632418)
(1557238777.319062, -76.14690768860662, 1.401454357188868, -951.8234563599998, -654.5594226500003, -508.37499265, -76.74328528578077, 9.494748762572819, 67.08450125976465, 329.40487643724623, -76.02504115896521, 10.888263651770707)
(1557238778.439572, -75.872634791131, 1.5389217320101807, -952.9186959599998, -655.2586910100003, -508.93103737, -76.65899082899091, 4.441545200235236, 66.91315511149709, 330.50394188514105, -75.96887577174122, 6.324401958028677)
(1557238779.55998, -76.23921553611375, 1.2376815367344989, -953.9807297999998, -655.9920000900004, -509.51262733, -76.83193918926462, 2.2259033701347937, 66.9849378900864, 330.34570062427963, -76.11113221424395, 3.783938357976417)
(1557238780.680524, -75.64878088975657, 1.351864181593271, -955.0847794599998, -656.7167960500004, -510.06886609, -76.56366407355978, 1.41156147300988, 67.1133077369421, 330.9085772348386, -75.90032552830961, 2.532282302948276)
(1557238781.801026, -75.80193369265666, 0.6800389657674373, -956.1046013399998, -657.4416281300005, -510.60827601, -76.5145545970179, 0.6827151366644144, 67.13612073498383, 330.0898235594296, -75.8280279934251, 1.5406934213622758)
(1557238782.92156, -75.48799043441662, 1.4986779133059258, -958.1871263299998, -658.8591451400005, -511.76328987, -76.73162609545713, 0.6052859986493212, 66.79646508012375, 330.75355874330427, -75.56668818406152, 1.4424093804389346)
(1557238784.171649, -75.88305894930866, 1.8750872936140581, -959.2238994799999, -659.5840434400004, -512.28589097, -76.63719506776805, 1.0772074556281632, 67.51815839420512, 328.7730946377639, -75.72206154462026, 1.618410063880904)
(1557238785.292152, -75.5310026211632, 1.6602846776378897, -960.2856775399999, -660.3171759100004, -512.83363362, -76.39819082380514, 1.133800800833999, 67.12796220675158, 330.7501210396851, -75.62297110002775, 1.585033284994909)
(1557238786.412604, -75.83215932777478, 2.3859463452108685, -961.34738504, -661.0334071600004, -513.38133987, -76.48325492618692, 1.5985956274601207, 67.1809114652942, 330.27498187075076, -75.72936479953225, 1.9564020974134517)
