277490,, 9.75  ;;--;;  277490,, 9.75  ;;--;;  277490,, 9.750000
277492,, 10.00  ;;--;;  277492,, 10.00  ;;--;;  277492,, 10.000000
277493,, 10.00  ;;--;;  277493,, 10.00  ;;--;;  277493,, 10.000000
277495,, 9.00  ;;--;;  277495,, 9.00  ;;--;;  277495,, 9.000000
277496,, 9.00  ;;--;;  277496,, 9.00  ;;--;;  277496,, 9.000000
277498,, 11.75  ;;--;;  277498,, 11.75  ;;--;;  277498,, 11.750000
277499,, 11.75  ;;--;;  277499,, 11.75  ;;--;;  277499,, 11.750000
277501,, 10.25  ;;--;;  277501,, 10.25  ;;--;;  277501,, 10.250000
277502,, 10.25  ;;--;;  277502,, 10.25  ;;--;;  277502,, 10.250000
277504,, 11.00  ;;--;;  277504,, 11.00  ;;--;;  277504,, 11.000000
277504,, 11.00  ;;--;;  277504,, 11.00  ;;--;;  277504,, 11.000000
277507,, 9.50  ;;--;;  277507,, 9.50  ;;--;;  277507,, 9.500000
277507,, 9.50  ;;--;;  277507,, 9.50  ;;--;;  277507,, 9.500000
277510,, 10.00  ;;--;;  277510,, 10.00  ;;--;;  277510,, 10.000000
277510,, 10.00  ;;--;;  277510,, 10.00  ;;--;;  277510,, 10.000000
277512,, 9.00  ;;--;;  277512,, 9.00  ;;--;;  277512,, 9.000000
277513,, 9.00  ;;--;;  277513,, 9.00  ;;--;;  277513,, 9.000000
277515,, 10.50  ;;--;;  277515,, 10.50  ;;--;;  277515,, 10.500000
277516,, 10.50  ;;--;;  277516,, 10.50  ;;--;;  277516,, 10.500000
277518,, 11.50  ;;--;;  277518,, 11.50  ;;--;;  277518,, 11.500000
277519,, 11.50  ;;--;;  277519,, 11.50  ;;--;;  277519,, 11.500000
277521,, 11.75  ;;--;;  277521,, 11.75  ;;--;;  277521,, 11.750000
277522,, 11.75  ;;--;;  277522,, 11.75  ;;--;;  277522,, 11.750000
277524,, 10.50  ;;--;;  277524,, 10.50  ;;--;;  277524,, 10.500000
277525,, 10.50  ;;--;;  277525,, 10.50  ;;--;;  277525,, 10.500000
277527,, 10.00  ;;--;;  277527,, 10.00  ;;--;;  277527,, 10.000000
277527,, 10.00  ;;--;;  277527,, 10.00  ;;--;;  277527,, 10.000000
277530,, 7.75  ;;--;;  277530,, 7.75  ;;--;;  277530,, 7.750000
277530,, 7.75  ;;--;;  277530,, 7.75  ;;--;;  277530,, 7.750000
277533,, 10.75  ;;--;;  277533,, 10.75  ;;--;;  277533,, 10.750000
277533,, 10.75  ;;--;;  277533,, 10.75  ;;--;;  277533,, 10.750000
277535,, 11.00  ;;--;;  277535,, 11.00  ;;--;;  277535,, 11.000000
277536,, 11.00  ;;--;;  277536,, 11.00  ;;--;;  277536,, 11.000000
277538,, -11.25  ;;--;;  277538,, -11.25  ;;--;;  277538,, -11.250000
277539,, -11.25  ;;--;;  277539,, -11.25  ;;--;;  277539,, -11.250000
277541,, 8.25  ;;--;;  277541,, 8.25  ;;--;;  277541,, 8.250000
277542,, 8.25  ;;--;;  277542,, 8.25  ;;--;;  277542,, 8.250000
277544,, 9.00  ;;--;;  277544,, 9.00  ;;--;;  277544,, 9.000000
277545,, 9.00  ;;--;;  277545,, 9.00  ;;--;;  277545,, 9.000000
277547,, 9.00  ;;--;;  277547,, 9.00  ;;--;;  277547,, 9.000000
277548,, 9.00  ;;--;;  277548,, 9.00  ;;--;;  277548,, 9.000000
277550,, 9.75  ;;--;;  277550,, 9.75  ;;--;;  277550,, 9.750000
277551,, 9.75  ;;--;;  277551,, 9.75  ;;--;;  277551,, 9.750000
277553,, 10.00  ;;--;;  277553,, 10.00  ;;--;;  277553,, 10.000000
277553,, 10.00  ;;--;;  277553,, 10.00  ;;--;;  277553,, 10.000000
277556,, 9.75  ;;--;;  277556,, 9.75  ;;--;;  277556,, 9.750000
277556,, 9.75  ;;--;;  277556,, 9.75  ;;--;;  277556,, 9.750000
277559,, 8.75  ;;--;;  277559,, 8.75  ;;--;;  277559,, 8.750000
277559,, 8.75  ;;--;;  277559,, 8.75  ;;--;;  277559,, 8.750000
277561,, 7.50  ;;--;;  277561,, 7.50  ;;--;;  277561,, 7.500000
277562,, 7.50  ;;--;;  277562,, 7.50  ;;--;;  277562,, 7.500000
277564,, 5.75  ;;--;;  277564,, 5.75  ;;--;;  277564,, 5.750000
277565,, 5.75  ;;--;;  277565,, 5.75  ;;--;;  277565,, 5.750000
277567,, 6.25  ;;--;;  277567,, 6.25  ;;--;;  277567,, 6.250000
277568,, 6.25  ;;--;;  277568,, 6.25  ;;--;;  277568,, 6.250000
277570,, 9.00  ;;--;;  277570,, 9.00  ;;--;;  277570,, 9.000000
277571,, 9.00  ;;--;;  277571,, 9.00  ;;--;;  277571,, 9.000000
277573,, 8.75  ;;--;;  277573,, 8.75  ;;--;;  277573,, 8.750000
277574,, 8.75  ;;--;;  277574,, 8.75  ;;--;;  277574,, 8.750000
277576,, 8.25  ;;--;;  277576,, 8.25  ;;--;;  277576,, 8.250000
277577,, 8.25  ;;--;;  277577,, 8.25  ;;--;;  277577,, 8.250000
277579,, 9.50  ;;--;;  277579,, 9.50  ;;--;;  277579,, 9.500000
277579,, 9.50  ;;--;;  277579,, 9.50  ;;--;;  277579,, 9.500000
277582,, 8.50  ;;--;;  277582,, 8.50  ;;--;;  277582,, 8.500000
277582,, 8.50  ;;--;;  277582,, 8.50  ;;--;;  277582,, 8.500000
277585,, 8.50  ;;--;;  277585,, 8.50  ;;--;;  277585,, 8.500000
277585,, 8.50  ;;--;;  277585,, 8.50  ;;--;;  277585,, 8.500000
277588,, 5.00  ;;--;;  277588,, 5.00  ;;--;;  277588,, 5.000000
277588,, 5.00  ;;--;;  277588,, 5.00  ;;--;;  277588,, 5.000000
277591,, 9.00  ;;--;;  277591,, 9.00  ;;--;;  277591,, 9.000000
277591,, 9.00  ;;--;;  277591,, 9.00  ;;--;;  277591,, 9.000000
277593,, 10.00  ;;--;;  277593,, 10.00  ;;--;;  277593,, 10.000000
277594,, 10.00  ;;--;;  277594,, 10.00  ;;--;;  277594,, 10.000000
277596,, -11.25  ;;--;;  277596,, -11.25  ;;--;;  277596,, -11.250000
277597,, -11.25  ;;--;;  277597,, -11.25  ;;--;;  277597,, -11.250000
277599,, -11.50  ;;--;;  277599,, -11.50  ;;--;;  277599,, -11.500000
277600,, -11.50  ;;--;;  277600,, -11.50  ;;--;;  277600,, -11.500000
277602,, 10.50  ;;--;;  277602,, 10.50  ;;--;;  277602,, 10.500000
277602,, 10.50  ;;--;;  277602,, 10.50  ;;--;;  277602,, 10.500000
277605,, 10.00  ;;--;;  277605,, 10.00  ;;--;;  277605,, 10.000000
277605,, 10.00  ;;--;;  277605,, 10.00  ;;--;;  277605,, 10.000000
277608,, 10.25  ;;--;;  277608,, 10.25  ;;--;;  277608,, 10.250000
277608,, 10.25  ;;--;;  277608,, 10.25  ;;--;;  277608,, 10.250000
277611,, 10.75  ;;--;;  277611,, 10.75  ;;--;;  277611,, 10.750000
277611,, 10.75  ;;--;;  277611,, 10.75  ;;--;;  277611,, 10.750000
277614,, 11.75  ;;--;;  277614,, 11.75  ;;--;;  277614,, 11.750000
277614,, 11.75  ;;--;;  277614,, 11.75  ;;--;;  277614,, 11.750000
277617,, 11.50  ;;--;;  277617,, 11.50  ;;--;;  277617,, 11.500000
277617,, 11.50  ;;--;;  277617,, 11.50  ;;--;;  277617,, 11.500000
277619,, 9.75  ;;--;;  277619,, 9.75  ;;--;;  277619,, 9.750000
277620,, 9.75  ;;--;;  277620,, 9.75  ;;--;;  277620,, 9.750000
277622,, 10.50  ;;--;;  277622,, 10.50  ;;--;;  277622,, 10.500000
277623,, 10.50  ;;--;;  277623,, 10.50  ;;--;;  277623,, 10.500000
277625,, 10.75  ;;--;;  277625,, 10.75  ;;--;;  277625,, 10.750000
277625,, 10.75  ;;--;;  277625,, 10.75  ;;--;;  277625,, 10.750000
277628,, 11.50  ;;--;;  277628,, 11.50  ;;--;;  277628,, 11.500000
277628,, 11.50  ;;--;;  277628,, 11.50  ;;--;;  277628,, 11.500000
277631,, 12.00  ;;--;;  277631,, 12.00  ;;--;;  277631,, 12.000000
277631,, 12.00  ;;--;;  277631,, 12.00  ;;--;;  277631,, 12.000000
277634,, 12.75  ;;--;;  277634,, 12.75  ;;--;;  277634,, 12.750000
277634,, 12.75  ;;--;;  277634,, 12.75  ;;--;;  277634,, 12.750000
277637,, 12.00  ;;--;;  277637,, 12.00  ;;--;;  277637,, 12.000000
277637,, 12.00  ;;--;;  277637,, 12.00  ;;--;;  277637,, 12.000000
277640,, 13.00  ;;--;;  277640,, 13.00  ;;--;;  277640,, 13.000000
277640,, 13.00  ;;--;;  277640,, 13.00  ;;--;;  277640,, 13.000000
277642,, 13.75  ;;--;;  277642,, 13.75  ;;--;;  277642,, 13.750000
277643,, 13.75  ;;--;;  277643,, 13.75  ;;--;;  277643,, 13.750000
277645,, 13.25  ;;--;;  277645,, 13.25  ;;--;;  277645,, 13.250000
277646,, 13.25  ;;--;;  277646,, 13.25  ;;--;;  277646,, 13.250000
277648,, 13.25  ;;--;;  277648,, 13.25  ;;--;;  277648,, 13.250000
277649,, 13.25  ;;--;;  277649,, 13.25  ;;--;;  277649,, 13.250000
277651,, 13.75  ;;--;;  277651,, 13.75  ;;--;;  277651,, 13.750000
277651,, 13.75  ;;--;;  277651,, 13.75  ;;--;;  277651,, 13.750000
277654,, 12.75  ;;--;;  277654,, 12.75  ;;--;;  277654,, 12.750000
277654,, 12.75  ;;--;;  277654,, 12.75  ;;--;;  277654,, 12.750000
277657,, -7.25  ;;--;;  277657,, -7.25  ;;--;;  277657,, -7.250000
277657,, -7.25  ;;--;;  277657,, -7.25  ;;--;;  277657,, -7.250000
277660,, -7.50  ;;--;;  277660,, -7.50  ;;--;;  277660,, -7.500000
277660,, -7.50  ;;--;;  277660,, -7.50  ;;--;;  277660,, -7.500000
277663,, 15.00  ;;--;;  277663,, 15.00  ;;--;;  277663,, 15.000000
277663,, 15.00  ;;--;;  277663,, 15.00  ;;--;;  277663,, 15.000000
277665,, 13.25  ;;--;;  277665,, 13.25  ;;--;;  277665,, 13.250000
277666,, 13.25  ;;--;;  277666,, 13.25  ;;--;;  277666,, 13.250000
277668,, 13.00  ;;--;;  277668,, 13.00  ;;--;;  277668,, 13.000000
277669,, 13.00  ;;--;;  277669,, 13.00  ;;--;;  277669,, 13.000000
277671,, 11.00  ;;--;;  277671,, 11.00  ;;--;;  277671,, 11.000000
277672,, 11.00  ;;--;;  277672,, 11.00  ;;--;;  277672,, 11.000000
277674,, 10.75  ;;--;;  277674,, 10.75  ;;--;;  277674,, 10.750000
277674,, 10.75  ;;--;;  277674,, 10.75  ;;--;;  277674,, 10.750000
277677,, 12.00  ;;--;;  277677,, 12.00  ;;--;;  277677,, 12.000000
277677,, 12.00  ;;--;;  277677,, 12.00  ;;--;;  277677,, 12.000000
277680,, 11.25  ;;--;;  277680,, 11.25  ;;--;;  277680,, 11.250000
277680,, 11.25  ;;--;;  277680,, 11.25  ;;--;;  277680,, 11.250000
277683,, 9.75  ;;--;;  277683,, 9.75  ;;--;;  277683,, 9.750000
277683,, 9.75  ;;--;;  277683,, 9.75  ;;--;;  277683,, 9.750000
277686,, 11.00  ;;--;;  277686,, 11.00  ;;--;;  277686,, 11.000000
277686,, 11.00  ;;--;;  277686,, 11.00  ;;--;;  277686,, 11.000000
277689,, 10.75  ;;--;;  277689,, 10.75  ;;--;;  277689,, 10.750000
277689,, 10.75  ;;--;;  277689,, 10.75  ;;--;;  277689,, 10.750000
277691,, 11.25  ;;--;;  277691,, 11.25  ;;--;;  277691,, 11.250000
277692,, 11.25  ;;--;;  277692,, 11.25  ;;--;;  277692,, 11.250000
277694,, 11.00  ;;--;;  277694,, 11.00  ;;--;;  277694,, 11.000000
277695,, 11.00  ;;--;;  277695,, 11.00  ;;--;;  277695,, 11.000000
277697,, 11.50  ;;--;;  277697,, 11.50  ;;--;;  277697,, 11.500000
277697,, 11.50  ;;--;;  277697,, 11.50  ;;--;;  277697,, 11.500000
277700,, 12.00  ;;--;;  277700,, 12.00  ;;--;;  277700,, 12.000000
277700,, 12.00  ;;--;;  277700,, 12.00  ;;--;;  277700,, 12.000000
277703,, 12.00  ;;--;;  277703,, 12.00  ;;--;;  277703,, 12.000000
277703,, 12.00  ;;--;;  277703,, 12.00  ;;--;;  277703,, 12.000000
277706,, 12.25  ;;--;;  277706,, 12.25  ;;--;;  277706,, 12.250000
277706,, 12.25  ;;--;;  277706,, 12.25  ;;--;;  277706,, 12.250000
277709,, 12.00  ;;--;;  277709,, 12.00  ;;--;;  277709,, 12.000000
277709,, 12.00  ;;--;;  277709,, 12.00  ;;--;;  277709,, 12.000000
277712,, 10.75  ;;--;;  277712,, 10.75  ;;--;;  277712,, 10.750000
277712,, 10.75  ;;--;;  277712,, 10.75  ;;--;;  277712,, 10.750000
277714,, 11.25  ;;--;;  277714,, 11.25  ;;--;;  277714,, 11.250000
277715,, 11.25  ;;--;;  277715,, 11.25  ;;--;;  277715,, 11.250000
277717,, -11.00  ;;--;;  277717,, -11.00  ;;--;;  277717,, -11.000000
277718,, -11.00  ;;--;;  277718,, -11.00  ;;--;;  277718,, -11.000000
277720,, -10.75  ;;--;;  277720,, -10.75  ;;--;;  277720,, -10.750000
277721,, -10.75  ;;--;;  277721,, -10.75  ;;--;;  277721,, -10.750000
277723,, 11.25  ;;--;;  277723,, 11.25  ;;--;;  277723,, 11.250000
277723,, 11.25  ;;--;;  277723,, 11.25  ;;--;;  277723,, 11.250000
277726,, 11.50  ;;--;;  277726,, 11.50  ;;--;;  277726,, 11.500000
277726,, 11.50  ;;--;;  277726,, 11.50  ;;--;;  277726,, 11.500000
277729,, 11.00  ;;--;;  277729,, 11.00  ;;--;;  277729,, 11.000000
277729,, 11.00  ;;--;;  277729,, 11.00  ;;--;;  277729,, 11.000000
277732,, 11.00  ;;--;;  277732,, 11.00  ;;--;;  277732,, 11.000000
277732,, 11.00  ;;--;;  277732,, 11.00  ;;--;;  277732,, 11.000000
277735,, 11.00  ;;--;;  277735,, 11.00  ;;--;;  277735,, 11.000000
277735,, 11.00  ;;--;;  277735,, 11.00  ;;--;;  277735,, 11.000000
277737,, 11.00  ;;--;;  277737,, 11.00  ;;--;;  277737,, 11.000000
277738,, 11.00  ;;--;;  277738,, 11.00  ;;--;;  277738,, 11.000000
277740,, 11.50  ;;--;;  277740,, 11.50  ;;--;;  277740,, 11.500000
277741,, 11.50  ;;--;;  277741,, 11.50  ;;--;;  277741,, 11.500000
277743,, 11.75  ;;--;;  277743,, 11.75  ;;--;;  277743,, 11.750000
277744,, 11.75  ;;--;;  277744,, 11.75  ;;--;;  277744,, 11.750000
277746,, 13.00  ;;--;;  277746,, 13.00  ;;--;;  277746,, 13.000000
277746,, 13.00  ;;--;;  277746,, 13.00  ;;--;;  277746,, 13.000000
277749,, 13.00  ;;--;;  277749,, 13.00  ;;--;;  277749,, 13.000000
277749,, 13.00  ;;--;;  277749,, 13.00  ;;--;;  277749,, 13.000000
277752,, 12.25  ;;--;;  277752,, 12.25  ;;--;;  277752,, 12.250000
277752,, 12.25  ;;--;;  277752,, 12.25  ;;--;;  277752,, 12.250000
277755,, 12.75  ;;--;;  277755,, 12.75  ;;--;;  277755,, 12.750000
277755,, 12.75  ;;--;;  277755,, 12.75  ;;--;;  277755,, 12.750000
277758,, 13.00  ;;--;;  277758,, 13.00  ;;--;;  277758,, 13.000000
277758,, 13.00  ;;--;;  277758,, 13.00  ;;--;;  277758,, 13.000000
277761,, 13.00  ;;--;;  277761,, 13.00  ;;--;;  277761,, 13.000000
277761,, 13.00  ;;--;;  277761,, 13.00  ;;--;;  277761,, 13.000000
277763,, 13.25  ;;--;;  277763,, 13.25  ;;--;;  277763,, 13.250000
277764,, 13.25  ;;--;;  277764,, 13.25  ;;--;;  277764,, 13.250000
277766,, 13.00  ;;--;;  277766,, 13.00  ;;--;;  277766,, 13.000000
277767,, 13.00  ;;--;;  277767,, 13.00  ;;--;;  277767,, 13.000000
277769,, 13.25  ;;--;;  277769,, 13.25  ;;--;;  277769,, 13.250000
277769,, 13.25  ;;--;;  277769,, 13.25  ;;--;;  277769,, 13.250000
277772,, 13.50  ;;--;;  277772,, 13.50  ;;--;;  277772,, 13.500000
277772,, 13.50  ;;--;;  277772,, 13.50  ;;--;;  277772,, 13.500000
277775,, 14.25  ;;--;;  277775,, 14.25  ;;--;;  277775,, 14.250000
277775,, 14.25  ;;--;;  277775,, 14.25  ;;--;;  277775,, 14.250000
277778,, -8.75  ;;--;;  277778,, -8.75  ;;--;;  277778,, -8.750000
277778,, -8.75  ;;--;;  277778,, -8.75  ;;--;;  277778,, -8.750000
277781,, -9.00  ;;--;;  277781,, -9.00  ;;--;;  277781,, -9.000000
277781,, -9.00  ;;--;;  277781,, -9.00  ;;--;;  277781,, -9.000000
277784,, 13.00  ;;--;;  277784,, 13.00  ;;--;;  277784,, 13.000000
277784,, 13.00  ;;--;;  277784,, 13.00  ;;--;;  277784,, 13.000000
277786,, 13.00  ;;--;;  277786,, 13.00  ;;--;;  277786,, 13.000000
277787,, 13.00  ;;--;;  277787,, 13.00  ;;--;;  277787,, 13.000000
277789,, 12.75  ;;--;;  277789,, 12.75  ;;--;;  277789,, 12.750000
277790,, 12.75  ;;--;;  277790,, 12.75  ;;--;;  277790,, 12.750000
277792,, 12.75  ;;--;;  277792,, 12.75  ;;--;;  277792,, 12.750000
277793,, 12.75  ;;--;;  277793,, 12.75  ;;--;;  277793,, 12.750000
277795,, 11.25  ;;--;;  277795,, 11.25  ;;--;;  277795,, 11.250000
277795,, 11.25  ;;--;;  277795,, 11.25  ;;--;;  277795,, 11.250000
277798,, 11.25  ;;--;;  277798,, 11.25  ;;--;;  277798,, 11.250000
277798,, 11.25  ;;--;;  277798,, 11.25  ;;--;;  277798,, 11.250000
277801,, 12.00  ;;--;;  277801,, 12.00  ;;--;;  277801,, 12.000000
277801,, 12.00  ;;--;;  277801,, 12.00  ;;--;;  277801,, 12.000000
277804,, 12.00  ;;--;;  277804,, 12.00  ;;--;;  277804,, 12.000000
277804,, 12.00  ;;--;;  277804,, 12.00  ;;--;;  277804,, 12.000000
277807,, 12.00  ;;--;;  277807,, 12.00  ;;--;;  277807,, 12.000000
277807,, 12.00  ;;--;;  277807,, 12.00  ;;--;;  277807,, 12.000000
277809,, 12.00  ;;--;;  277809,, 12.00  ;;--;;  277809,, 12.000000
277810,, 12.00  ;;--;;  277810,, 12.00  ;;--;;  277810,, 12.000000
277812,, 10.75  ;;--;;  277812,, 10.75  ;;--;;  277812,, 10.750000
277813,, 10.75  ;;--;;  277813,, 10.75  ;;--;;  277813,, 10.750000
277815,, 10.50  ;;--;;  277815,, 10.50  ;;--;;  277815,, 10.500000
277816,, 10.50  ;;--;;  277816,, 10.50  ;;--;;  277816,, 10.500000
277818,, 9.75  ;;--;;  277818,, 9.75  ;;--;;  277818,, 9.750000
277818,, 9.75  ;;--;;  277818,, 9.75  ;;--;;  277818,, 9.750000
277821,, 12.25  ;;--;;  277821,, 12.25  ;;--;;  277821,, 12.250000
277821,, 12.25  ;;--;;  277821,, 12.25  ;;--;;  277821,, 12.250000
277824,, 10.25  ;;--;;  277824,, 10.25  ;;--;;  277824,, 10.250000
277824,, 10.25  ;;--;;  277824,, 10.25  ;;--;;  277824,, 10.250000
277827,, 10.75  ;;--;;  277827,, 10.75  ;;--;;  277827,, 10.750000
277827,, 10.75  ;;--;;  277827,, 10.75  ;;--;;  277827,, 10.750000
277830,, 11.25  ;;--;;  277830,, 11.25  ;;--;;  277830,, 11.250000
277830,, 11.25  ;;--;;  277830,, 11.25  ;;--;;  277830,, 11.250000
277833,, 11.75  ;;--;;  277833,, 11.75  ;;--;;  277833,, 11.750000
277833,, 11.75  ;;--;;  277833,, 11.75  ;;--;;  277833,, 11.750000
277835,, 11.50  ;;--;;  277835,, 11.50  ;;--;;  277835,, 11.500000
277836,, 11.50  ;;--;;  277836,, 11.50  ;;--;;  277836,, 11.500000
277838,, -13.50  ;;--;;  277838,, -13.50  ;;--;;  277838,, -13.500000
277839,, -13.50  ;;--;;  277839,, -13.50  ;;--;;  277839,, -13.500000
277841,, -11.50  ;;--;;  277841,, -11.50  ;;--;;  277841,, -11.500000
277841,, -11.50  ;;--;;  277841,, -11.50  ;;--;;  277841,, -11.500000
277844,, 9.50  ;;--;;  277844,, 9.50  ;;--;;  277844,, 9.500000
277844,, 9.50  ;;--;;  277844,, 9.50  ;;--;;  277844,, 9.500000
277847,, 8.75  ;;--;;  277847,, 8.75  ;;--;;  277847,, 8.750000
277847,, 8.75  ;;--;;  277847,, 8.75  ;;--;;  277847,, 8.750000
277850,, 8.00  ;;--;;  277850,, 8.00  ;;--;;  277850,, 8.000000
277850,, 8.00  ;;--;;  277850,, 8.00  ;;--;;  277850,, 8.000000
277853,, 8.75  ;;--;;  277853,, 8.75  ;;--;;  277853,, 8.750000
277853,, 8.75  ;;--;;  277853,, 8.75  ;;--;;  277853,, 8.750000
277856,, 7.50  ;;--;;  277856,, 7.50  ;;--;;  277856,, 7.500000
277856,, 7.50  ;;--;;  277856,, 7.50  ;;--;;  277856,, 7.500000
277858,, 7.50  ;;--;;  277858,, 7.50  ;;--;;  277858,, 7.500000
277859,, 7.50  ;;--;;  277859,, 7.50  ;;--;;  277859,, 7.500000
277861,, 7.50  ;;--;;  277861,, 7.50  ;;--;;  277861,, 7.500000
277862,, 7.50  ;;--;;  277862,, 7.50  ;;--;;  277862,, 7.500000
277864,, 7.50  ;;--;;  277864,, 7.50  ;;--;;  277864,, 7.500000
277865,, 7.50  ;;--;;  277865,, 7.50  ;;--;;  277865,, 7.500000
277867,, 8.00  ;;--;;  277867,, 8.00  ;;--;;  277867,, 8.000000
277867,, 8.00  ;;--;;  277867,, 8.00  ;;--;;  277867,, 8.000000
277870,, 6.75  ;;--;;  277870,, 6.75  ;;--;;  277870,, 6.750000
277870,, 6.75  ;;--;;  277870,, 6.75  ;;--;;  277870,, 6.750000
277873,, 8.50  ;;--;;  277873,, 8.50  ;;--;;  277873,, 8.500000
277873,, 8.50  ;;--;;  277873,, 8.50  ;;--;;  277873,, 8.500000
277876,, 7.25  ;;--;;  277876,, 7.25  ;;--;;  277876,, 7.250000
277876,, 7.25  ;;--;;  277876,, 7.25  ;;--;;  277876,, 7.250000
277878,, 8.75  ;;--;;  277878,, 8.75  ;;--;;  277878,, 8.750000
277879,, 8.75  ;;--;;  277879,, 8.75  ;;--;;  277879,, 8.750000
277881,, 9.50  ;;--;;  277881,, 9.50  ;;--;;  277881,, 9.500000
277882,, 9.50  ;;--;;  277882,, 9.50  ;;--;;  277882,, 9.500000
277884,, 10.75  ;;--;;  277884,, 10.75  ;;--;;  277884,, 10.750000
277885,, 10.75  ;;--;;  277885,, 10.75  ;;--;;  277885,, 10.750000
277887,, 10.25  ;;--;;  277887,, 10.25  ;;--;;  277887,, 10.250000
277888,, 10.25  ;;--;;  277888,, 10.25  ;;--;;  277888,, 10.250000
277890,, 9.75  ;;--;;  277890,, 9.75  ;;--;;  277890,, 9.750000
277891,, 9.75  ;;--;;  277891,, 9.75  ;;--;;  277891,, 9.750000
277893,, 10.00  ;;--;;  277893,, 10.00  ;;--;;  277893,, 10.000000
277894,, 10.00  ;;--;;  277894,, 10.00  ;;--;;  277894,, 10.000000
277896,, 10.50  ;;--;;  277896,, 10.50  ;;--;;  277896,, 10.500000
277896,, 10.50  ;;--;;  277896,, 10.50  ;;--;;  277896,, 10.500000
277899,, -11.75  ;;--;;  277899,, -11.75  ;;--;;  277899,, -11.750000
277899,, -11.75  ;;--;;  277899,, -11.75  ;;--;;  277899,, -11.750000
277901,, -13.00  ;;--;;  277901,, -13.00  ;;--;;  277901,, -13.000000
277902,, -13.00  ;;--;;  277902,, -13.00  ;;--;;  277902,, -13.000000
277904,, 8.75  ;;--;;  277904,, 8.75  ;;--;;  277904,, 8.750000
277905,, 8.75  ;;--;;  277905,, 8.75  ;;--;;  277905,, 8.750000
277907,, 8.75  ;;--;;  277907,, 8.75  ;;--;;  277907,, 8.750000
277908,, 8.75  ;;--;;  277908,, 8.75  ;;--;;  277908,, 8.750000
277910,, 9.00  ;;--;;  277910,, 9.00  ;;--;;  277910,, 9.000000
277911,, 9.00  ;;--;;  277911,, 9.00  ;;--;;  277911,, 9.000000
277913,, 8.25  ;;--;;  277913,, 8.25  ;;--;;  277913,, 8.250000
277914,, 8.25  ;;--;;  277914,, 8.25  ;;--;;  277914,, 8.250000
277916,, 9.75  ;;--;;  277916,, 9.75  ;;--;;  277916,, 9.750000
277917,, 9.75  ;;--;;  277917,, 9.75  ;;--;;  277917,, 9.750000
277919,, 9.00  ;;--;;  277919,, 9.00  ;;--;;  277919,, 9.000000
277919,, 9.00  ;;--;;  277919,, 9.00  ;;--;;  277919,, 9.000000
277922,, 9.75  ;;--;;  277922,, 9.75  ;;--;;  277922,, 9.750000
277922,, 9.75  ;;--;;  277922,, 9.75  ;;--;;  277922,, 9.750000
277925,, 10.00  ;;--;;  277925,, 10.00  ;;--;;  277925,, 10.000000
277925,, 10.00  ;;--;;  277925,, 10.00  ;;--;;  277925,, 10.000000
277928,, 10.50  ;;--;;  277928,, 10.50  ;;--;;  277928,, 10.500000
277928,, 10.50  ;;--;;  277928,, 10.50  ;;--;;  277928,, 10.500000
277931,, 9.25  ;;--;;  277931,, 9.25  ;;--;;  277931,, 9.250000
277931,, 9.25  ;;--;;  277931,, 9.25  ;;--;;  277931,, 9.250000
277934,, 9.75  ;;--;;  277934,, 9.75  ;;--;;  277934,, 9.750000
277934,, 9.75  ;;--;;  277934,, 9.75  ;;--;;  277934,, 9.750000
277937,, 10.00  ;;--;;  277937,, 10.00  ;;--;;  277937,, 10.000000
277937,, 10.00  ;;--;;  277937,, 10.00  ;;--;;  277937,, 10.000000
277939,, 9.00  ;;--;;  277939,, 9.00  ;;--;;  277939,, 9.000000
277940,, 9.00  ;;--;;  277940,, 9.00  ;;--;;  277940,, 9.000000
277942,, 12.50  ;;--;;  277942,, 12.50  ;;--;;  277942,, 12.500000
277943,, 12.50  ;;--;;  277943,, 12.50  ;;--;;  277943,, 12.500000
277945,, 11.75  ;;--;;  277945,, 11.75  ;;--;;  277945,, 11.750000
277945,, 11.75  ;;--;;  277945,, 11.75  ;;--;;  277945,, 11.750000
277948,, 10.25  ;;--;;  277948,, 10.25  ;;--;;  277948,, 10.250000
277948,, 10.25  ;;--;;  277948,, 10.25  ;;--;;  277948,, 10.250000
277951,, 9.50  ;;--;;  277951,, 9.50  ;;--;;  277951,, 9.500000
277951,, 9.50  ;;--;;  277951,, 9.50  ;;--;;  277951,, 9.500000
277954,, 9.25  ;;--;;  277954,, 9.25  ;;--;;  277954,, 9.250000
277954,, 9.25  ;;--;;  277954,, 9.25  ;;--;;  277954,, 9.250000
277957,, -12.25  ;;--;;  277957,, -12.25  ;;--;;  277957,, -12.250000
277957,, -12.25  ;;--;;  277957,, -12.25  ;;--;;  277957,, -12.250000
277960,, -11.75  ;;--;;  277960,, -11.75  ;;--;;  277960,, -11.750000
277960,, -11.75  ;;--;;  277960,, -11.75  ;;--;;  277960,, -11.750000
277962,, 8.50  ;;--;;  277962,, 8.50  ;;--;;  277962,, 8.500000
277963,, 8.50  ;;--;;  277963,, 8.50  ;;--;;  277963,, 8.500000
277965,, 8.75  ;;--;;  277965,, 8.75  ;;--;;  277965,, 8.750000
277966,, 8.75  ;;--;;  277966,, 8.75  ;;--;;  277966,, 8.750000
277968,, 10.25  ;;--;;  277968,, 10.25  ;;--;;  277968,, 10.250000
277968,, 10.25  ;;--;;  277968,, 10.25  ;;--;;  277968,, 10.250000
