267927, -6.25
267928, -6.25
267930, -5.75
267931, -5.75
267933, -5.50
267934, -5.50
267936, -4.75
267936, -4.75
267939, -3.75
267939, -3.75
267942, -86.25
267942, -86.25
267945, -4.75
267945, -4.75
267948, -5.25
267948, -5.25
267951, -4.75
267951, -4.75
267953, -3.75
267954, -3.75
267956, -4.25
267957, -4.25
267959, -3.75
267959, -3.75
267962, -4.00
267962, -4.00
267965, -8.50
267965, -8.50
267968, -7.50
267968, -7.50
267971, -8.00
267971, -8.00
267974, -7.75
267974, -7.75
267977, -6.75
267977, -6.75
267979, -7.00
267980, -7.00
267982, -9.25
267983, -9.25
267985, -8.75
267985, -8.75
267988, -8.50
267988, -8.50
267991, -8.00
267991, -8.00
267994, -7.50
267994, -7.50
267997, -8.00
267997, -8.00
268000, -9.25
268000, -9.25
268002, -92.25
268003, -92.25
268005, -8.50
268006, -8.50
268008, -7.50
268008, -7.50
268011, -9.50
268011, -9.50
268014, -7.75
268014, -7.75
268017, -8.25
268017, -8.25
268020, -7.25
268020, -7.25
268023, -7.25
268023, -7.25
268025, -8.75
268026, -8.75
268028, -9.00
268029, -9.00
268031, -9.75
268031, -9.75
268034, -8.75
268034, -8.75
268037, -8.50
268037, -8.50
268040, -7.25
268040, -7.25
268043, -7.00
268043, -7.00
268046, -7.50
268046, -7.50
268049, -9.75
268049, -9.75
268051, -10.25
268052, -10.25
268054, -10.00
268055, -10.00
268057, -92.75
268057, -92.75
268060, -93.75
268060, -93.75
268063, -9.00
268063, -9.00
268066, -8.50
268066, -8.50
268069, -9.00
268069, -9.00
268072, -9.75
268072, -9.75
268074, -11.00
268075, -11.00
268077, -9.00
268078, -9.00
268080, -11.25
268080, -11.25
268083, -9.75
268083, -9.75
268086, -9.25
268087, -9.25
268089, -9.25
268090, -9.25
268092, -9.00
268093, -9.00
268095, -8.25
268096, -8.25
268098, -10.00
268099, -10.00
268101, -9.50
268101, -9.50
268104, -8.50
268104, -8.50
268106, -9.75
268107, -9.75
268109, -9.00
268110, -9.00
268112, -8.25
268113, -8.25
268115, -8.50
268116, -8.50
268118, -91.00
268119, -91.00
268121, -8.50
268122, -8.50
268124, -8.25
268124, -8.25
268127, -11.25
268127, -11.25
268129, -11.25
268130, -11.25
268132, -10.75
268133, -10.75
268135, -12.50
268136, -12.50
268138, -13.00
268139, -13.00
268141, -14.50
268142, -14.50
268144, -13.00
268145, -13.00
268147, -13.50
268147, -13.50
268150, -13.50
268150, -13.50
268153, -11.75
268153, -11.75
268155, -11.50
268156, -11.50
268158, -11.75
268159, -11.75
268161, -11.00
268162, -11.00
268164, -10.25
268165, -10.25
268167, -10.25
268168, -10.25
268170, -11.50
268171, -11.50
268173, -10.75
268173, -10.75
268176, -9.75
268176, -9.75
268179, -92.50
268179, -92.50
268181, -10.00
268182, -10.00
268184, -10.50
268185, -10.50
268187, -9.50
268188, -9.50
268190, -10.00
268191, -10.00
268193, -10.75
268194, -10.75
268196, -11.00
268196, -11.00
268199, -10.50
268199, -10.50
268202, -11.00
268202, -11.00
268205, -11.25
268205, -11.25
268207, -10.75
268208, -10.75
268210, -11.75
268211, -11.75
268213, -10.50
268214, -10.50
