254884,, 413,, 1,, 25.00  ;;--;;  254884,, 413,, 1,, 25.00
254889,, 413,, 1,, 25.00  ;;--;;  254889,, 413,, 1,, 25.00
254894,, 406,, 0,, 25.00  ;;--;;  254894,, 406,, 0,, 25.00
254899,, 409,, 1,, 25.00  ;;--;;  254899,, 409,, 1,, 25.00
254904,, 409,, 1,, 25.00  ;;--;;  254904,, 409,, 1,, 25.00
254909,, 409,, 1,, 25.00  ;;--;;  254909,, 409,, 1,, 25.00
254914,, 409,, 1,, 25.00  ;;--;;  254914,, 409,, 1,, 25.00
254919,, 406,, 0,, 25.00  ;;--;;  254919,, 406,, 0,, 25.00
254924,, 406,, 0,, 25.00  ;;--;;  254924,, 406,, 0,, 25.00
254929,, 406,, 0,, 25.00  ;;--;;  254929,, 406,, 0,, 25.00
254934,, 400,, 0,, 25.00  ;;--;;  254934,, 400,, 0,, 25.00
254939,, 406,, 0,, 25.00  ;;--;;  254939,, 406,, 0,, 25.00
254944,, 409,, 1,, 25.00  ;;--;;  254944,, 409,, 1,, 25.00
254949,, 406,, 0,, 25.00  ;;--;;  254949,, 406,, 0,, 25.00
254954,, 406,, 0,, 25.00  ;;--;;  254954,, 406,, 0,, 25.00
254960,, 406,, 0,, 25.00  ;;--;;  254960,, 406,, 0,, 25.00
254965,, 400,, 0,, 25.00  ;;--;;  254965,, 400,, 0,, 25.00
254970,, 400,, 0,, 24.64  ;;--;;  254970,, 400,, 0,, 24.64
254975,, 400,, 0,, 25.00  ;;--;;  254975,, 400,, 0,, 25.00
254980,, 400,, 0,, 24.64  ;;--;;  254980,, 400,, 0,, 24.64
254985,, 400,, 0,, 24.64  ;;--;;  254985,, 400,, 0,, 24.64
254990,, 402,, 0,, 24.64  ;;--;;  254990,, 402,, 0,, 24.64
254995,, 400,, 0,, 24.64  ;;--;;  254995,, 400,, 0,, 24.64
255000,, 400,, 0,, 24.64  ;;--;;  255000,, 400,, 0,, 24.64
255005,, 402,, 0,, 24.64  ;;--;;  255005,, 402,, 0,, 24.64
255010,, 400,, 0,, 24.64  ;;--;;  255010,, 400,, 0,, 24.64
255015,, 400,, 0,, 24.64  ;;--;;  255015,, 400,, 0,, 24.64
255020,, 402,, 0,, 24.64  ;;--;;  255020,, 402,, 0,, 24.64
255025,, 406,, 0,, 24.64  ;;--;;  255025,, 406,, 0,, 24.64
255030,, 406,, 0,, 24.64  ;;--;;  255030,, 406,, 0,, 24.64
255035,, 406,, 0,, 24.64  ;;--;;  255035,, 406,, 0,, 24.64
255040,, 402,, 0,, 24.64  ;;--;;  255040,, 402,, 0,, 24.64
255106,, 405,, 0,, 25.00  ;;--;;  255106,, 405,, 0,, 25.00
255111,, 400,, 0,, 25.00  ;;--;;  255111,, 400,, 0,, 25.00
255116,, 400,, 0,, 25.00  ;;--;;  255116,, 400,, 0,, 25.00
255121,, 405,, 0,, 25.00  ;;--;;  255121,, 405,, 0,, 25.00
255126,, 405,, 0,, 24.65  ;;--;;  255126,, 405,, 0,, 24.65
255131,, 405,, 0,, 25.00  ;;--;;  255131,, 405,, 0,, 25.00
255136,, 405,, 0,, 24.65  ;;--;;  255136,, 405,, 0,, 24.65
255141,, 405,, 0,, 24.65  ;;--;;  255141,, 405,, 0,, 24.65
255146,, 407,, 1,, 25.00  ;;--;;  255146,, 407,, 1,, 25.00
255151,, 405,, 0,, 25.00  ;;--;;  255151,, 405,, 0,, 25.00
255156,, 405,, 0,, 25.00  ;;--;;  255156,, 405,, 0,, 25.00
255161,, 400,, 0,, 25.00  ;;--;;  255161,, 400,, 0,, 25.00
255166,, 400,, 0,, 25.00  ;;--;;  255166,, 400,, 0,, 25.00
255171,, 407,, 1,, 25.00  ;;--;;  255171,, 407,, 1,, 25.00
255176,, 410,, 1,, 25.00  ;;--;;  255176,, 410,, 1,, 25.00
255181,, 405,, 0,, 25.00  ;;--;;  255181,, 405,, 0,, 25.00
255186,, 405,, 0,, 25.00  ;;--;;  255186,, 405,, 0,, 25.00
255192,, 400,, 0,, 25.00  ;;--;;  255192,, 400,, 0,, 25.00
255197,, 405,, 0,, 25.00  ;;--;;  255197,, 405,, 0,, 25.00
255202,, 407,, 1,, 25.00  ;;--;;  255202,, 407,, 1,, 25.00
255207,, 405,, 0,, 25.00  ;;--;;  255207,, 405,, 0,, 25.00
255212,, 405,, 0,, 25.00  ;;--;;  255212,, 405,, 0,, 25.00
255217,, 405,, 0,, 25.00  ;;--;;  255217,, 405,, 0,, 25.00
255222,, 405,, 0,, 25.00  ;;--;;  255222,, 405,, 0,, 25.00
255227,, 405,, 0,, 25.00  ;;--;;  255227,, 405,, 0,, 25.00
255232,, 405,, 0,, 25.00  ;;--;;  255232,, 405,, 0,, 25.00
255237,, 400,, 0,, 25.00  ;;--;;  255237,, 400,, 0,, 25.00
255242,, 400,, 0,, 25.00  ;;--;;  255242,, 400,, 0,, 25.00
255247,, 405,, 0,, 25.00  ;;--;;  255247,, 405,, 0,, 25.00
255252,, 405,, 0,, 25.00  ;;--;;  255252,, 405,, 0,, 25.00
255257,, 400,, 0,, 25.00  ;;--;;  255257,, 400,, 0,, 25.00
255262,, 405,, 0,, 25.00  ;;--;;  255262,, 405,, 0,, 25.00
255267,, 405,, 0,, 25.00  ;;--;;  255267,, 405,, 0,, 25.00
255272,, 405,, 0,, 25.00  ;;--;;  255272,, 405,, 0,, 25.00
255277,, 400,, 0,, 25.00  ;;--;;  255277,, 400,, 0,, 25.00
255282,, 405,, 0,, 25.00  ;;--;;  255282,, 405,, 0,, 25.00
255287,, 405,, 0,, 25.00  ;;--;;  255287,, 405,, 0,, 25.00
255293,, 405,, 0,, 25.00  ;;--;;  255293,, 405,, 0,, 25.00
255298,, 405,, 0,, 25.00  ;;--;;  255298,, 405,, 0,, 25.00
255303,, 403,, 0,, 25.00  ;;--;;  255303,, 403,, 0,, 25.00
255308,, 403,, 0,, 25.00  ;;--;;  255308,, 403,, 0,, 25.00
255313,, 408,, 1,, 25.00  ;;--;;  255313,, 408,, 1,, 25.00
255318,, 403,, 0,, 25.00  ;;--;;  255318,, 403,, 0,, 25.00
255323,, 400,, 0,, 25.00  ;;--;;  255323,, 400,, 0,, 25.00
255328,, 403,, 0,, 25.00  ;;--;;  255328,, 403,, 0,, 25.00
255333,, 408,, 1,, 25.00  ;;--;;  255333,, 408,, 1,, 25.00
255338,, 403,, 0,, 25.00  ;;--;;  255338,, 403,, 0,, 25.00
255343,, 403,, 0,, 25.00  ;;--;;  255343,, 403,, 0,, 25.00
255348,, 403,, 0,, 25.00  ;;--;;  255348,, 403,, 0,, 25.00
255353,, 408,, 1,, 25.00  ;;--;;  255353,, 408,, 1,, 25.00
255358,, 408,, 1,, 25.00  ;;--;;  255358,, 408,, 1,, 25.00
255363,, 408,, 1,, 25.00  ;;--;;  255363,, 408,, 1,, 25.00
255368,, 403,, 0,, 25.00  ;;--;;  255368,, 403,, 0,, 25.00
255373,, 410,, 1,, 25.00  ;;--;;  255373,, 410,, 1,, 25.00
255378,, 408,, 1,, 25.00  ;;--;;  255378,, 408,, 1,, 25.00
255383,, 408,, 1,, 25.00  ;;--;;  255383,, 408,, 1,, 25.00
255389,, 408,, 1,, 25.00  ;;--;;  255389,, 408,, 1,, 25.00
255394,, 408,, 1,, 25.00  ;;--;;  255394,, 408,, 1,, 25.00
255399,, 408,, 1,, 25.00  ;;--;;  255399,, 408,, 1,, 25.00
255404,, 408,, 1,, 25.00  ;;--;;  255404,, 408,, 1,, 25.00
255469,, 403,, 0,, 25.00  ;;--;;  255469,, 403,, 0,, 25.00
255474,, 400,, 0,, 25.00  ;;--;;  255474,, 400,, 0,, 25.00
255479,, 405,, 0,, 25.00  ;;--;;  255479,, 405,, 0,, 25.00
255484,, 408,, 1,, 25.00  ;;--;;  255484,, 408,, 1,, 25.00
255489,, 408,, 1,, 25.00  ;;--;;  255489,, 408,, 1,, 25.00
255494,, 405,, 0,, 25.00  ;;--;;  255494,, 405,, 0,, 25.00
255499,, 405,, 0,, 25.00  ;;--;;  255499,, 405,, 0,, 25.00
255504,, 408,, 1,, 25.00  ;;--;;  255504,, 408,, 1,, 25.00
255509,, 408,, 1,, 25.00  ;;--;;  255509,, 408,, 1,, 25.00
255513,, 408,, 1,, 25.00  ;;--;;  255513,, 408,, 1,, 25.00
255518,, 400,, 0,, 25.00  ;;--;;  255518,, 400,, 0,, 25.00
255523,, 400,, 0,, 25.00  ;;--;;  255523,, 400,, 0,, 25.00
255528,, 400,, 0,, 25.00  ;;--;;  255528,, 400,, 0,, 25.00
255533,, 400,, 0,, 25.00  ;;--;;  255533,, 400,, 0,, 25.00
255538,, 403,, 0,, 25.00  ;;--;;  255538,, 403,, 0,, 25.00
255543,, 400,, 0,, 25.00  ;;--;;  255543,, 400,, 0,, 25.00
255548,, 400,, 0,, 25.00  ;;--;;  255548,, 400,, 0,, 25.00
255553,, 403,, 0,, 25.00  ;;--;;  255553,, 403,, 0,, 25.00
255558,, 403,, 0,, 25.00  ;;--;;  255558,, 403,, 0,, 25.00
255564,, 403,, 0,, 25.00  ;;--;;  255564,, 403,, 0,, 25.00
255569,, 403,, 0,, 25.00  ;;--;;  255569,, 403,, 0,, 25.00
255574,, 403,, 0,, 25.00  ;;--;;  255574,, 403,, 0,, 25.00
255579,, 403,, 0,, 25.00  ;;--;;  255579,, 403,, 0,, 25.00
255584,, 403,, 0,, 25.00  ;;--;;  255584,, 403,, 0,, 25.00
255589,, 400,, 0,, 25.00  ;;--;;  255589,, 400,, 0,, 25.00
255594,, 403,, 0,, 25.00  ;;--;;  255594,, 403,, 0,, 25.00
255599,, 403,, 0,, 25.00  ;;--;;  255599,, 403,, 0,, 25.00
255604,, 403,, 0,, 25.00  ;;--;;  255604,, 403,, 0,, 25.00
255609,, 403,, 0,, 25.00  ;;--;;  255609,, 403,, 0,, 25.00
255614,, 400,, 0,, 25.36  ;;--;;  255614,, 400,, 0,, 25.36
255620,, 403,, 0,, 25.00  ;;--;;  255620,, 403,, 0,, 25.00
255625,, 403,, 0,, 25.00  ;;--;;  255625,, 403,, 0,, 25.00
255630,, 403,, 0,, 25.00  ;;--;;  255630,, 403,, 0,, 25.00
255635,, 400,, 0,, 25.00  ;;--;;  255635,, 400,, 0,, 25.00
255640,, 403,, 0,, 25.00  ;;--;;  255640,, 403,, 0,, 25.00
255645,, 400,, 0,, 25.00  ;;--;;  255645,, 400,, 0,, 25.00
255650,, 405,, 0,, 25.00  ;;--;;  255650,, 405,, 0,, 25.00
255655,, 405,, 0,, 25.00  ;;--;;  255655,, 405,, 0,, 25.00
255660,, 405,, 0,, 25.00  ;;--;;  255660,, 405,, 0,, 25.00
255665,, 400,, 0,, 25.00  ;;--;;  255665,, 400,, 0,, 25.00
255670,, 405,, 0,, 25.00  ;;--;;  255670,, 405,, 0,, 25.00
255675,, 400,, 0,, 25.00  ;;--;;  255675,, 400,, 0,, 25.00
255680,, 405,, 0,, 25.00  ;;--;;  255680,, 405,, 0,, 25.00
255685,, 405,, 0,, 25.00  ;;--;;  255685,, 405,, 0,, 25.00
255690,, 405,, 0,, 25.00  ;;--;;  255690,, 405,, 0,, 25.00
255695,, 405,, 0,, 25.00  ;;--;;  255695,, 405,, 0,, 25.00
255700,, 408,, 1,, 25.00  ;;--;;  255700,, 408,, 1,, 25.00
255705,, 405,, 0,, 25.00  ;;--;;  255705,, 405,, 0,, 25.00
255710,, 405,, 0,, 25.00  ;;--;;  255710,, 405,, 0,, 25.00
255716,, 405,, 0,, 25.00  ;;--;;  255716,, 405,, 0,, 25.00
255721,, 405,, 0,, 25.00  ;;--;;  255721,, 405,, 0,, 25.00
255726,, 405,, 0,, 25.00  ;;--;;  255726,, 405,, 0,, 25.00
255731,, 405,, 0,, 25.00  ;;--;;  255731,, 405,, 0,, 25.00
255736,, 405,, 0,, 25.00  ;;--;;  255736,, 405,, 0,, 25.00
255741,, 405,, 0,, 25.00  ;;--;;  255741,, 405,, 0,, 25.00
255746,, 405,, 0,, 25.00  ;;--;;  255746,, 405,, 0,, 25.00
255751,, 405,, 0,, 25.00  ;;--;;  255751,, 405,, 0,, 25.00
255756,, 405,, 0,, 25.00  ;;--;;  255756,, 405,, 0,, 25.00
255761,, 405,, 0,, 25.00  ;;--;;  255761,, 405,, 0,, 25.00
255766,, 405,, 0,, 25.00  ;;--;;  255766,, 405,, 0,, 25.00
255771,, 400,, 0,, 25.00  ;;--;;  255771,, 400,, 0,, 25.00
255776,, 405,, 0,, 25.00  ;;--;;  255776,, 405,, 0,, 25.00
255781,, 405,, 0,, 25.00  ;;--;;  255781,, 405,, 0,, 25.00
255786,, 405,, 0,, 25.00  ;;--;;  255786,, 405,, 0,, 25.00
255791,, 408,, 1,, 25.00  ;;--;;  255791,, 408,, 1,, 25.00
255796,, 408,, 1,, 25.00  ;;--;;  255796,, 408,, 1,, 25.00
255801,, 405,, 0,, 25.00  ;;--;;  255801,, 405,, 0,, 25.00
255806,, 408,, 1,, 25.00  ;;--;;  255806,, 408,, 1,, 25.00
255812,, 408,, 1,, 25.00  ;;--;;  255812,, 408,, 1,, 25.00
255877,, 408,, 1,, 25.00  ;;--;;  255877,, 408,, 1,, 25.00
255882,, 400,, 0,, 25.00  ;;--;;  255882,, 400,, 0,, 25.00
255887,, 408,, 1,, 25.00  ;;--;;  255887,, 408,, 1,, 25.00
255892,, 408,, 1,, 25.00  ;;--;;  255892,, 408,, 1,, 25.00
255897,, 405,, 0,, 25.00  ;;--;;  255897,, 405,, 0,, 25.00
255902,, 408,, 1,, 25.00  ;;--;;  255902,, 408,, 1,, 25.00
255907,, 405,, 0,, 25.00  ;;--;;  255907,, 405,, 0,, 25.00
255912,, 408,, 1,, 25.00  ;;--;;  255912,, 408,, 1,, 25.00
255917,, 405,, 0,, 25.00  ;;--;;  255917,, 405,, 0,, 25.00
255922,, 408,, 1,, 25.00  ;;--;;  255922,, 408,, 1,, 25.00
255927,, 408,, 1,, 25.00  ;;--;;  255927,, 408,, 1,, 25.00
255932,, 408,, 1,, 25.00  ;;--;;  255932,, 408,, 1,, 25.00
255938,, 408,, 1,, 25.00  ;;--;;  255938,, 408,, 1,, 25.00
255943,, 408,, 1,, 25.00  ;;--;;  255943,, 408,, 1,, 25.00
255948,, 408,, 1,, 25.00  ;;--;;  255948,, 408,, 1,, 25.00
255953,, 408,, 1,, 25.00  ;;--;;  255953,, 408,, 1,, 25.00
255958,, 408,, 1,, 25.00  ;;--;;  255958,, 408,, 1,, 25.00
255963,, 413,, 1,, 25.00  ;;--;;  255963,, 413,, 1,, 25.00
255968,, 413,, 1,, 25.00  ;;--;;  255968,, 413,, 1,, 25.00
255973,, 408,, 1,, 25.00  ;;--;;  255973,, 408,, 1,, 25.00
255978,, 408,, 1,, 25.00  ;;--;;  255978,, 408,, 1,, 25.00
255983,, 408,, 1,, 25.00  ;;--;;  255983,, 408,, 1,, 25.00
255988,, 413,, 1,, 25.00  ;;--;;  255988,, 413,, 1,, 25.00
255993,, 413,, 1,, 25.00  ;;--;;  255993,, 413,, 1,, 25.00
255998,, 415,, 2,, 25.00  ;;--;;  255998,, 415,, 2,, 25.00
256003,, 413,, 1,, 25.00  ;;--;;  256003,, 413,, 1,, 25.00
256008,, 415,, 2,, 25.00  ;;--;;  256008,, 415,, 2,, 25.00
256013,, 418,, 2,, 25.00  ;;--;;  256013,, 418,, 2,, 25.00
256018,, 427,, 4,, 25.00  ;;--;;  256018,, 427,, 4,, 25.00
256023,, 424,, 3,, 25.00  ;;--;;  256023,, 424,, 3,, 25.00
256028,, 424,, 3,, 25.00  ;;--;;  256028,, 424,, 3,, 25.00
256034,, 433,, 5,, 25.00  ;;--;;  256034,, 433,, 5,, 25.00
256039,, 433,, 5,, 25.00  ;;--;;  256039,, 433,, 5,, 25.00
256044,, 438,, 5,, 25.00  ;;--;;  256044,, 438,, 5,, 25.00
256049,, 438,, 5,, 25.00  ;;--;;  256049,, 438,, 5,, 25.00
256054,, 441,, 6,, 25.00  ;;--;;  256054,, 441,, 6,, 25.00
256059,, 447,, 7,, 25.00  ;;--;;  256059,, 447,, 7,, 25.00
256064,, 447,, 7,, 25.00  ;;--;;  256064,, 447,, 7,, 25.00
256069,, 447,, 7,, 25.00  ;;--;;  256069,, 447,, 7,, 25.00
256074,, 447,, 7,, 25.00  ;;--;;  256074,, 447,, 7,, 25.00
256079,, 441,, 6,, 25.00  ;;--;;  256079,, 441,, 6,, 25.00
256084,, 447,, 7,, 25.00  ;;--;;  256084,, 447,, 7,, 25.00
256089,, 447,, 7,, 25.00  ;;--;;  256089,, 447,, 7,, 25.00
256094,, 447,, 7,, 25.00  ;;--;;  256094,, 447,, 7,, 25.00
256099,, 447,, 7,, 25.00  ;;--;;  256099,, 447,, 7,, 25.00
256104,, 447,, 7,, 25.00  ;;--;;  256104,, 447,, 7,, 25.00
256109,, 447,, 7,, 25.00  ;;--;;  256109,, 447,, 7,, 25.00
256114,, 450,, 7,, 25.00  ;;--;;  256114,, 450,, 7,, 25.00
256119,, 447,, 7,, 25.00  ;;--;;  256119,, 447,, 7,, 25.00
256124,, 447,, 7,, 25.00  ;;--;;  256124,, 447,, 7,, 25.00
256130,, 447,, 7,, 25.00  ;;--;;  256130,, 447,, 7,, 25.00
256135,, 450,, 7,, 25.00  ;;--;;  256135,, 450,, 7,, 25.00
256140,, 447,, 7,, 25.00  ;;--;;  256140,, 447,, 7,, 25.00
256145,, 450,, 7,, 25.00  ;;--;;  256145,, 450,, 7,, 25.00
256150,, 447,, 7,, 25.00  ;;--;;  256150,, 447,, 7,, 25.00
256155,, 450,, 7,, 25.00  ;;--;;  256155,, 450,, 7,, 25.00
256160,, 447,, 7,, 25.00  ;;--;;  256160,, 447,, 7,, 25.00
256165,, 450,, 7,, 25.00  ;;--;;  256165,, 450,, 7,, 25.00
256170,, 447,, 7,, 25.00  ;;--;;  256170,, 447,, 7,, 25.00
256175,, 447,, 7,, 25.00  ;;--;;  256175,, 447,, 7,, 25.00
256369,, 0,, 0,, 25.00  ;;--;;  256369,, 0,, 0,, 25.00
256375,, 400,, 0,, 25.73  ;;--;;  256375,, 400,, 0,, 25.73
256380,, 400,, 0,, 26.05  ;;--;;  256380,, 400,, 0,, 26.05
256385,, 400,, 0,, 26.38  ;;--;;  256385,, 400,, 0,, 26.38
256390,, 400,, 0,, 26.38  ;;--;;  256390,, 400,, 0,, 26.38
256395,, 400,, 0,, 26.70  ;;--;;  256395,, 400,, 0,, 26.70
256400,, 400,, 0,, 26.70  ;;--;;  256400,, 400,, 0,, 26.70
256405,, 400,, 0,, 27.03  ;;--;;  256405,, 400,, 0,, 27.03
256410,, 400,, 0,, 27.03  ;;--;;  256410,, 400,, 0,, 27.03
256415,, 400,, 0,, 27.03  ;;--;;  256415,, 400,, 0,, 27.03
256551,, 0,, 0,, 25.00  ;;--;;  256551,, 0,, 0,, 25.00
256556,, 400,, 0,, 25.64  ;;--;;  256556,, 400,, 0,, 25.64
256561,, 400,, 0,, 25.96  ;;--;;  256561,, 400,, 0,, 25.96
256566,, 400,, 0,, 26.29  ;;--;;  256566,, 400,, 0,, 26.29
256571,, 400,, 0,, 26.29  ;;--;;  256571,, 400,, 0,, 26.29
256576,, 400,, 0,, 26.29  ;;--;;  256576,, 400,, 0,, 26.29
256581,, 400,, 0,, 26.62  ;;--;;  256581,, 400,, 0,, 26.62
256586,, 400,, 0,, 26.62  ;;--;;  256586,, 400,, 0,, 26.62
256591,, 400,, 0,, 26.96  ;;--;;  256591,, 400,, 0,, 26.96
256596,, 400,, 0,, 26.96  ;;--;;  256596,, 400,, 0,, 26.96
256601,, 400,, 0,, 26.96  ;;--;;  256601,, 400,, 0,, 26.96
256606,, 400,, 0,, 26.96  ;;--;;  256606,, 400,, 0,, 26.96
256611,, 400,, 0,, 27.41  ;;--;;  256611,, 400,, 0,, 27.41
256616,, 400,, 0,, 27.41  ;;--;;  256616,, 400,, 0,, 27.41
256621,, 400,, 0,, 27.41  ;;--;;  256621,, 400,, 0,, 27.41
256626,, 400,, 0,, 27.41  ;;--;;  256626,, 400,, 0,, 27.41
256632,, 406,, 0,, 27.41  ;;--;;  256632,, 406,, 0,, 27.41
256637,, 400,, 0,, 27.76  ;;--;;  256637,, 400,, 0,, 27.76
256642,, 400,, 0,, 27.76  ;;--;;  256642,, 400,, 0,, 27.76
256647,, 400,, 0,, 27.76  ;;--;;  256647,, 400,, 0,, 27.76
256652,, 400,, 0,, 27.76  ;;--;;  256652,, 400,, 0,, 27.76
256657,, 400,, 0,, 27.76  ;;--;;  256657,, 400,, 0,, 27.76
256662,, 400,, 0,, 27.76  ;;--;;  256662,, 400,, 0,, 27.76
256667,, 400,, 0,, 27.76  ;;--;;  256667,, 400,, 0,, 27.76
256672,, 400,, 0,, 27.76  ;;--;;  256672,, 400,, 0,, 27.76
256677,, 400,, 0,, 27.76  ;;--;;  256677,, 400,, 0,, 27.76
256682,, 403,, 0,, 27.76  ;;--;;  256682,, 403,, 0,, 27.76
256687,, 400,, 0,, 27.76  ;;--;;  256687,, 400,, 0,, 27.76
256692,, 400,, 0,, 27.76  ;;--;;  256692,, 400,, 0,, 27.76
256697,, 400,, 0,, 27.76  ;;--;;  256697,, 400,, 0,, 27.76
256702,, 403,, 0,, 28.11  ;;--;;  256702,, 403,, 0,, 28.11
256707,, 400,, 0,, 28.11  ;;--;;  256707,, 400,, 0,, 28.11
256712,, 400,, 0,, 28.11  ;;--;;  256712,, 400,, 0,, 28.11
256717,, 405,, 0,, 28.11  ;;--;;  256717,, 405,, 0,, 28.11
256722,, 413,, 1,, 28.11  ;;--;;  256722,, 413,, 1,, 28.11
256728,, 400,, 0,, 28.11  ;;--;;  256728,, 400,, 0,, 28.11
256733,, 400,, 0,, 28.11  ;;--;;  256733,, 400,, 0,, 28.11
256738,, 400,, 0,, 28.11  ;;--;;  256738,, 400,, 0,, 28.11
256743,, 400,, 0,, 28.11  ;;--;;  256743,, 400,, 0,, 28.11
256748,, 400,, 0,, 28.11  ;;--;;  256748,, 400,, 0,, 28.11
256753,, 400,, 0,, 28.11  ;;--;;  256753,, 400,, 0,, 28.11
256758,, 400,, 0,, 28.11  ;;--;;  256758,, 400,, 0,, 28.11
256763,, 400,, 0,, 28.11  ;;--;;  256763,, 400,, 0,, 28.11
256768,, 400,, 0,, 28.11  ;;--;;  256768,, 400,, 0,, 28.11
256773,, 400,, 0,, 28.11  ;;--;;  256773,, 400,, 0,, 28.11
256778,, 403,, 0,, 28.11  ;;--;;  256778,, 403,, 0,, 28.11
256783,, 400,, 0,, 28.11  ;;--;;  256783,, 400,, 0,, 28.11
256788,, 400,, 0,, 28.11  ;;--;;  256788,, 400,, 0,, 28.11
256793,, 400,, 0,, 28.11  ;;--;;  256793,, 400,, 0,, 28.11
256798,, 400,, 0,, 28.11  ;;--;;  256798,, 400,, 0,, 28.11
256803,, 400,, 0,, 28.11  ;;--;;  256803,, 400,, 0,, 28.11
256808,, 400,, 0,, 28.11  ;;--;;  256808,, 400,, 0,, 28.11
256813,, 400,, 0,, 28.11  ;;--;;  256813,, 400,, 0,, 28.11
256818,, 405,, 0,, 28.11  ;;--;;  256818,, 405,, 0,, 28.11
256823,, 400,, 0,, 28.11  ;;--;;  256823,, 400,, 0,, 28.11
256829,, 403,, 0,, 28.11  ;;--;;  256829,, 403,, 0,, 28.11
256834,, 400,, 0,, 28.11  ;;--;;  256834,, 400,, 0,, 28.11
256839,, 400,, 0,, 28.11  ;;--;;  256839,, 400,, 0,, 28.11
256844,, 400,, 0,, 28.11  ;;--;;  256844,, 400,, 0,, 28.11
256849,, 400,, 0,, 28.11  ;;--;;  256849,, 400,, 0,, 28.11
256915,, 400,, 0,, 25.00  ;;--;;  256915,, 400,, 0,, 25.00
256920,, 400,, 0,, 25.00  ;;--;;  256920,, 400,, 0,, 25.00
256925,, 403,, 0,, 25.00  ;;--;;  256925,, 403,, 0,, 25.00
256930,, 400,, 0,, 25.00  ;;--;;  256930,, 400,, 0,, 25.00
256935,, 400,, 0,, 25.00  ;;--;;  256935,, 400,, 0,, 25.00
256940,, 400,, 0,, 25.00  ;;--;;  256940,, 400,, 0,, 25.00
256945,, 400,, 0,, 25.00  ;;--;;  256945,, 400,, 0,, 25.00
256950,, 400,, 0,, 25.00  ;;--;;  256950,, 400,, 0,, 25.00
256955,, 400,, 0,, 25.00  ;;--;;  256955,, 400,, 0,, 25.00
256960,, 400,, 0,, 25.00  ;;--;;  256960,, 400,, 0,, 25.00
256965,, 403,, 0,, 25.00  ;;--;;  256965,, 403,, 0,, 25.00
256970,, 400,, 0,, 25.00  ;;--;;  256970,, 400,, 0,, 25.00
256975,, 409,, 1,, 25.00  ;;--;;  256975,, 409,, 1,, 25.00
256980,, 409,, 1,, 25.00  ;;--;;  256980,, 409,, 1,, 25.00
256985,, 409,, 1,, 25.00  ;;--;;  256985,, 409,, 1,, 25.00
256991,, 414,, 2,, 25.00  ;;--;;  256991,, 414,, 2,, 25.00
256996,, 414,, 2,, 25.00  ;;--;;  256996,, 414,, 2,, 25.00
257001,, 414,, 2,, 25.00  ;;--;;  257001,, 414,, 2,, 25.00
257006,, 417,, 2,, 25.00  ;;--;;  257006,, 417,, 2,, 25.00
257011,, 414,, 2,, 25.00  ;;--;;  257011,, 414,, 2,, 25.00
257016,, 409,, 1,, 25.00  ;;--;;  257016,, 409,, 1,, 25.00
257021,, 414,, 2,, 25.00  ;;--;;  257021,, 414,, 2,, 25.00
257026,, 414,, 2,, 25.00  ;;--;;  257026,, 414,, 2,, 25.00
257031,, 409,, 1,, 25.00  ;;--;;  257031,, 409,, 1,, 25.00
257036,, 409,, 1,, 25.00  ;;--;;  257036,, 409,, 1,, 25.00
257041,, 409,, 1,, 25.00  ;;--;;  257041,, 409,, 1,, 25.00
257046,, 409,, 1,, 25.00  ;;--;;  257046,, 409,, 1,, 25.00
257051,, 406,, 0,, 25.00  ;;--;;  257051,, 406,, 0,, 25.00
257056,, 406,, 0,, 25.00  ;;--;;  257056,, 406,, 0,, 25.00
257061,, 400,, 0,, 25.00  ;;--;;  257061,, 400,, 0,, 25.00
257066,, 406,, 0,, 25.00  ;;--;;  257066,, 406,, 0,, 25.00
257071,, 400,, 0,, 25.00  ;;--;;  257071,, 400,, 0,, 25.00
257076,, 400,, 0,, 25.00  ;;--;;  257076,, 400,, 0,, 25.00
257081,, 400,, 0,, 25.00  ;;--;;  257081,, 400,, 0,, 25.00
257086,, 400,, 0,, 25.00  ;;--;;  257086,, 400,, 0,, 25.00
257092,, 403,, 0,, 25.00  ;;--;;  257092,, 403,, 0,, 25.00
257097,, 403,, 0,, 25.00  ;;--;;  257097,, 403,, 0,, 25.00
257102,, 403,, 0,, 25.00  ;;--;;  257102,, 403,, 0,, 25.00
257107,, 409,, 1,, 25.00  ;;--;;  257107,, 409,, 1,, 25.00
257112,, 409,, 1,, 25.00  ;;--;;  257112,, 409,, 1,, 25.00
257117,, 403,, 0,, 25.00  ;;--;;  257117,, 403,, 0,, 25.00
257122,, 409,, 1,, 25.00  ;;--;;  257122,, 409,, 1,, 25.00
257127,, 403,, 0,, 25.00  ;;--;;  257127,, 403,, 0,, 25.00
257132,, 403,, 0,, 25.00  ;;--;;  257132,, 403,, 0,, 25.00
257137,, 403,, 0,, 25.00  ;;--;;  257137,, 403,, 0,, 25.00
257142,, 403,, 0,, 25.00  ;;--;;  257142,, 403,, 0,, 25.00
257147,, 400,, 0,, 25.00  ;;--;;  257147,, 400,, 0,, 25.00
257152,, 403,, 0,, 25.00  ;;--;;  257152,, 403,, 0,, 25.00
257157,, 403,, 0,, 25.00  ;;--;;  257157,, 403,, 0,, 25.00
257162,, 403,, 0,, 25.00  ;;--;;  257162,, 403,, 0,, 25.00
