     Time    , ADC Output
1556896130.67, 1
1556896132.67, 1
1556896134.67, 1
1556896136.68, 1
1556896138.68, 1
1556896140.68, 1
1556896142.68, 1
1556896144.69, 1
1556896146.69, 1
1556896148.69, 1
1556896150.7, 1
1556896152.7, 1
1556896154.7, 1
1556896156.7, 1
1556896158.71, 1
1556896160.71, 1
1556896162.71, 1
1556896164.72, 1
1556896166.72, 1
1556896168.72, 1
1556896170.72, 1
1556896172.73, 1
1556896174.73, 1
1556896176.73, 1
1556896178.73, 1
1556896180.74, 1
1556896182.74, 1
1556896184.74, 1
1556896186.75, 1
1556896188.75, 1
1556896190.75, 1
1556896192.75, 1
1556896194.76, 1
1556896196.76, 1
1556896198.76, 1
1556896200.77, 1
1556896202.77, 1
1556896204.77, 1
1556896206.77, 1
1556896208.78, 1
1556896210.78, 1
1556896212.78, 1
1556896214.79, 1
1556896216.79, 1
1556896218.79, 1
1556896220.79, 1
1556896222.8, 1
1556896224.8, 1
1556896226.8, 1
1556896228.81, 1
1556896230.81, 1
1556896232.81, 1
1556896234.81, 1
1556896236.82, 1
1556896238.82, 1
1556896240.82, 1
1556896242.82, 1
1556896244.83, 1
1556896246.83, 1
1556896248.83, 1
1556896250.84, 1
1556896252.84, 1
1556896254.84, 1
1556896256.84, 1
1556896258.85,      Time    , ADC Output
1556896395.1, 1
1556896397.11, 1
1556896399.11, 1
1556896401.11, 1
1556896403.11, 1
1556896405.12, 1
1556896407.12, 1
1556896409.12, 1
1556896411.12, 1
1556896413.13, 1
1556896415.13, 1
1556896417.13, 1
1556896419.14, 1
1556896421.14, 1
1556896423.14, 1
1556896425.14, 1
1556896427.15, 1
1556896429.15, 1
1556896431.15, 1
1556896433.16, 1
1556896435.16, 1
1556896437.16, 1
1556896439.16, 1
1556896441.17, 1
1556896443.17, 1
1556896445.17, 1
1556896447.18, 1
1556896449.18, 1
1556896451.18, 1
1556896453.18, 1
1556896455.19, 1
1556896457.19, 1
1556896459.19, 1
1556896461.2, 1
1556896463.2, 1
1556896465.2, 1
1556896467.2, 1
1556896469.21, 1
1556896471.21, 1
1556896473.21, 1
1556896475.22, 1
1556896477.22, 1
1556896479.22, 1
1556896481.22, 1
1556896483.23, 1
1556896485.23, 1
1556896487.23, 1
1556896489.23, 1
1556896491.24, 1
1556896493.24, 1
1556896495.24, 1
1556896497.24, 1
1556896499.25, 1
1556896501.25, 1
1556896503.25, 1
1556896505.26, 1
1556896507.26, 1
1556896509.26, 1
1556896511.26, 1
1556896513.27, 1
1556896515.27, 1
1556896517.27, 1
1556896519.28, 1
1556896521.28, 1
1556896523.28, 1
1556896525.28, 1
1556896527.29, 1
1556896529.29, 1
1556896531.29, 1
1556896533.29, 1
1556896535.3, 1
1556896537.3, 1
1556896539.3, 1
1556896541.31, 1
1556896543.31, 1
1556896545.31, 1
1556896547.31, 1
1556896549.32, 1
1556896551.32, 1
1556896553.32, 1
1556896555.33, 1
1556896557.33, 1
1556896559.33, 1
1556896561.33, 1
1556896563.34, 1
1556896565.34, 1
1556896567.34, 1
1556896569.35, 1
1556896571.35, 1
1556896573.35, 1
1556896575.35, 1
1556896577.36, 1
1556896579.36, 1
1556896581.36, 1
1556896583.36, 1
1556896585.37, 1
1556896587.37, 1
1556896589.37, 1
1556896591.38, 1
1556896593.38, 1
1556896595.38, 1
1556896597.38, 1
1556896599.39, 1
1556896601.39, 1
1556896603.39, 1
1556896605.4, 1
1556896607.4, 1
1556896609.4, 1
1556896611.4, 1
1556896613.41, 1
1556896615.41, 1
1556896617.41, 1
1556896619.42, 1
1556896621.42, 1
1556896623.42, 1
1556896625.42, 1
1556896627.43, 1
1556896629.43, 1
1556896631.43, 1
1556896633.44, 1
1556896635.44, 1
1556896637.44, 1
1556896639.44, 1
1556896641.45, 1
1556896643.45, 1
1556896645.45, 1
1556896647.46, 1
1556896649.46, 1
1556896651.46, 1
1556896653.46, 1
1556896655.47, 1
1556896657.47, 1
1556896659.47, 1
1556896661.47, 1
1556896663.48, 1
1556896665.48, 1
1556896667.48, 1
1556896669.49, 1
1556896671.49, 1
1556896673.49, 1
1556896675.49, 1
1556896677.5, 1
1556896679.5, 1
1556896681.5, 1
1556896683.51, 1
1556896685.51, 1
1556896687.51, 1
1556896689.51, 1
1556896691.52, 1
1556896693.52, 1
1556896695.52, 1
1556896697.52, 1
1556896699.53, 1
1556896701.53, 1
1556896703.53, 1
1556896705.54, 1
1556896707.54, 1
1556896709.54, 1
1556896711.54, 1
1556896713.55, 1
1556896715.55, 1
1556896717.55, 1
1556896719.56, 1
1556896721.56, 1
1556896723.56, 1
1556896725.56, 1
1556896727.57, 1
1556896729.57, 1
1556896731.57, 1
1556896733.57, 1
1556896735.58, 0
1556896737.58, 1
1556896739.58, 1
1556896741.59, 1
1556896743.59, 0
1556896745.59, 1
1556896747.59, 1
1556896749.6, 1
1556896751.6, 1
1556896753.6, 1
1556896755.61, 1
1556896757.61, 0
1556896759.61, 1
1556896761.61, 1
1556896763.62, 1
1556896765.62, 1
1556896767.62, 1
1556896769.62, 1
1556896771.63, 1
1556896773.63, 1
1556896775.63, 1
1556896777.64, 1
1556896779.64, 1
1556896781.64, 1
1556896783.64, 1
1556896785.65, 1
1556896787.65, 1
1556896789.65, 1
1556896791.66, 1
1556896793.66, 1
1556896795.66, 1
1556896797.66, 1
1556896799.67, 1
1556896801.67, 1
1556896803.67, 1
1556896805.67, 1
1556896807.68, 1
1556896809.68, 1
1556896811.68, 1
1556896813.69, 1
1556896815.69, 1
1556896817.69, 1
1556896819.69, 1
1556896821.7, 1
1556896823.7, 1
1556896825.7, 1
1556896827.71, 1
1556896829.71, 1
1556896831.71, 1
1556896833.71, 1
1556896835.72, 1
1556896837.72, 1
1556896839.72, 1
1556896841.73, 1
1556896843.73, 1
1556896845.73, 1
1556896847.73, 1
1556896849.74, 1
1556896851.74, 1
1556896853.74, 1
1556896855.74, 1
1556896857.75, 1
1556896859.75, 1
1556896861.75, 1
1556896863.76, 1
1556896865.76, 1
1556896867.76, 1
1556896869.76, 1
1556896871.77, 1
1556896873.77, 1
1556896875.77, 1
1556896877.78, 1
1556896879.78, 1
1556896881.78, 1
1556896883.79, 1
1556896885.79, 1
1556896887.79, 1
1556896889.79, 1
1556896891.8, 1
1556896893.8, 1
1556896895.8, 1
1556896897.81, 1
1556896899.81, 1
1556896901.81, 1
1556896903.81, 1
1556896905.82, 1
1556896907.82, 1
1556896909.82, 1
1556896911.83, 1
1556896913.83, 1
1556896915.83, 1
1556896917.83, 1
1556896919.84, 1
1556896921.84, 1
1556896923.84, 1
1556896925.85, 1
1556896927.85, 1
1556896929.85, 1
1556896931.85, 1
1556896933.86, 1
1556896935.86, 1
1556896937.86, 1
1556896939.86, 1
1556896941.87, 1
1556896943.87, 1
1556896945.87, 1
1556896947.88, 1
1556896949.88, 1
1556896951.88, 1
1556896953.88, 1
1556896955.89, 0
1556896957.89, 1
1556896959.89, 1
1556896961.9, 1
1556896963.9, 1
1556896965.9, 1
1556896967.9, 1
1556896969.91, 1
1556896971.91, 1
1556896973.91, 1
1556896975.92, 1
1556896977.92, 1
1556896979.92, 1
1556896981.92, 1
1556896983.93, 1
1556896985.93, 1
1556896987.93, 1
1556896989.94, 1
1556896991.94, 1
1556896993.94, 1
1556896995.94, 1
1556896997.95, 1
1556896999.95, 1
1556897001.95, 1
1556897003.96, 0
1556897005.96, 1
1556897007.96, 1
1556897009.96, 1
1556897011.97, 1
1556897013.97, 1
1556897015.97, 1
1556897017.97, 1
1556897019.98, 1
1556897021.98, 1
1556897023.98, 1
1556897025.99, 1
1556897027.99, 1
1556897029.99, 1
1556897031.99, 1
1556897034.0, 1
1556897036.0, 1
1556897038.0, 1
1556897040.01, 1
1556897042.01, 1
1556897044.01, 1
1556897046.01, 1
1556897048.02, 1
1556897050.02, 1
1556897052.02, 1
1556897054.03, 1
1556897056.03, 1
1556897058.03, 0
1556897060.03, 1
1556897062.04, 1
1556897064.04, 1
1556897066.04, 0
1556897068.04, 1
1556897070.05, 1
1556897072.05, 1
1556897074.05, 1
1556897076.06, 1
1556897078.06, 1
1556897080.06, 1
1556897082.06, 1
1556897084.07, 1
1556897086.07, 1
1556897088.07, 1
1556897090.08, 1
1556897092.08, 0
1556897094.08, 1
1556897096.08, 1
1556897098.09, 1
1556897100.09, 1
1556897102.09, 0
1556897104.1, 1
1556897106.1, 0
1556897108.1, 1
1556897110.1, 1
1556897112.11, 1
1556897114.11, 1
1556897116.11, 1
1556897118.11, 0
1556897120.12, 1
1556897122.12, 1
1556897124.12, 1
1556897126.12, 1
1556897128.13, 1
1556897130.13, 1
1556897132.13, 0
1556897134.14, 1
1556897136.14, 1
1556897138.14, 1
1556897140.14, 0
1556897142.15, 0
1556897144.15, 1
1556897146.15, 1
1556897148.16, 1
1556897150.16, 1
1556897152.16, 1
1556897154.16, 1
1556897156.17, 1
1556897158.17, 1
1556897160.17, 1
1556897162.18, 1
1556897164.18, 1
1556897166.18, 0
1556897168.18, 1
1556897170.19, 1
1556897172.19, 1
1556897174.19, 1
1556897176.19, 1
1556897178.2, 1
1556897180.2, 1
1556897182.2, 1
1556897184.21, 1
1556897186.21, 1
1556897188.21, 1
1556897190.21, 1
1556897192.22, 1
1556897194.22, 1
1556897196.22, 1
1556897198.23, 1
1556897200.23, 1
1556897202.23, 1
1556897204.23, 0
1556897206.24, 0
1556897208.24, 1
1556897210.24, 1
1556897212.25, 1
1556897214.25, 1
1556897216.25, 1
1556897218.25, 0
1556897220.26, 1
1556897222.26, 1
1556897224.26, 1
1556897226.27, 1
1556897228.27, 1
1556897230.27, 1
1556897232.27, 1
1556897234.28, 1
1556897236.28, 1
1556897238.28, 1
1556897240.29, 1
1556897242.29, 1
1556897244.29, 1
1556897246.29, 1
1556897248.3, 1
1556897250.3, 1
1556897252.3, 0
1556897254.31, 1
1556897256.31, 1
1556897258.31, 1
1556897260.31, 1
1556897262.32, 1
1556897264.32, 0
1556897266.32, 1
1556897268.32, 1
1556897270.33, 0
1556897272.33, 1
1556897274.33, 1
1556897276.34, 0
1556897278.34, 1
1556897280.34, 1
1556897282.34, 1
1556897284.35, 1
1556897286.35, 1
1556897288.35, 0
1556897290.35, 1
1556897292.36, 1
1556897294.36, 1
1556897296.36, 1
1556897298.36, 1
1556897300.37, 1
1556897302.37, 1
1556897304.37, 1
1556897306.38, 0
1556897308.38, 1
1556897310.38, 1
1556897312.38, 1
1556897314.39, 1
1556897316.39, 1
1556897318.39, 0
1556897320.4, 1
1556897322.4, 1
1556897324.4, 1
1556897326.4, 0
1556897328.41, 1
1556897330.41, 1
1556897332.41, 1
1556897334.42, 1
1556897336.42, 1
1556897338.42, 0
1556897340.42, 1
1556897342.43, 1
1556897344.43, 1
1556897346.43, 1
1556897348.43, 1
1556897350.44, 0
1556897352.44, 1
1556897354.44, 1
1556897356.45, 1
1556897358.45, 0
1556897360.45, 0
1556897362.45, 0
1556897364.46, 0
1556897366.46, 1
1556897368.46, 1
1556897370.47, 0
1556897372.47, 1
1556897374.47, 0
1556897376.47, 1
1556897378.48, 0
1556897380.48, 0
1556897382.48, 1
1556897384.48, 0
1556897386.49, 1
1556897388.49, 1
1556897390.49, 1
1556897392.49, 1
1556897394.5, 0
1556897396.5, 1
1556897398.5, 0
1556897400.5, 0
1556897402.51, 1
1556897404.51, 0
1556897406.51, 1
1556897408.51, 1
1556897410.52, 1
1556897412.52, 0
1556897414.52, 1
1556897416.52, 1
1556897418.53, 1
1556897420.53, 0
1556897422.53, 1
1556897424.53, 1
1556897426.54, 1
1556897428.54, 0
1556897430.54, 1
1556897432.54, 1
1556897434.54, 1
1556897436.55, 0
1556897438.55, 1
1556897440.55, 0
1556897442.56, 1
1556897444.56, 1
1556897446.57, 1
1556897448.57, 1
1556897450.57, 1
1556897452.57, 0
1556897454.58, 0
1556897456.58, 0
1556897458.58, 0
1556897460.58, 1
1556897462.58, 1
1556897464.59, 0
1556897466.59, 1
1556897468.59, 0
1556897470.59, 0
1556897472.6, 0
1556897474.6, 0
1556897476.6, 1
1556897478.6, 1
1556897480.61, 1
1556897482.61, 1
1556897484.61, 1
1556897486.61, 0
1556897488.62, 1
1556897490.62, 1
1556897492.62, 0
1556897494.62, 1
1556897496.63, 0
1556897498.63, 1
1556897500.63, 1
1556897502.63, 1
1556897504.64, 1
1556897506.64, 1
1556897508.64, 1
1556897510.64, 1
1556897512.65, 0
1556897514.65, 1
1556897516.65, 0
1556897518.65, 1
1556897520.66, 0
1556897522.66, 0
1556897524.66, 0
1556897526.66, 1
1556897528.67, 1
1556897530.67, 1
1556897532.67, 1
1556897534.67, 1
1556897536.68, 1
1556897538.68, 1
1556897540.68, 1
1556897542.68, 0
1556897544.69, 0
1556897546.69, 1
1556897548.69, 1
1556897550.7, 1
1556897552.7, 1
1556897554.7, 1
1556897556.7, 1
1556897558.7, 1
1556897560.71, 1
1556897562.71, 0
1556897564.71, 0
1556897566.71, 0
1556897568.72, 1
1556897570.72, 1
1556897572.72, 1
1556897574.72, 0
1556897590.18, 1
1556897592.19, 0
1556897594.19, 1
1556897596.19, 1
1556897598.19, 1
1556897600.2, 1
1556897602.2, 1
1556897604.2, 1
1556897606.2, 1
1556897608.21, 1
1556897610.21, 1
1556897612.21, 1
1556897614.21, 1
1556897616.22, 0
1556897618.22, 1
1556897620.22, 0
1556897622.22, 0
1556897624.23, 1
1556897626.23, 0
1556897628.23, 1
1556897630.23, 1
1556897632.24, 1
1556897634.24, 1
1556897636.24, 1
1556897638.24, 1
1556897640.24, 0
1556897642.25, 1
1556897644.25, 0
1556897646.25, 1
1556897648.25, 0
1556897650.26, 1
1556897652.26, 1
1556897654.26, 1
1556897656.26, 1
1556897658.26, 1
1556897660.27, 0
1556897662.27, 1
1556897664.27, 1
1556897666.27, 1
1556897668.28, 1
1556897670.28, 1
1556897672.28, 1
1556897674.28, 1
1556897676.29, 1
1556897678.29, 1
1556897680.29, 1
1556897682.29, 1
1556897684.3, 1
1556897686.3, 1
1556897688.3, 1
1556897690.3, 1
1556897692.31, 1
1556897694.31, 1
1556897696.31, 1
1556897698.31, 1
1556897700.32, 1
1556897702.32, 1
1556897704.32, 1
1556897706.32, 1
1556897708.32, 0
1556897710.33, 0
1556897712.33, 1
1556897714.33, 1
1556897716.33, 1
1556897718.34, 0
1556897720.34, 0
1556897722.34, 0
1556897724.34, 1
1556897726.35, 1
1556897728.35, 1
1556897730.35, 0
1556897732.36, 1
1556897734.36, 1
1556897736.36, 0
1556897738.36, 1
1556897740.36, 0
1556897742.37, 1
1556897744.37, 0
1556897746.37, 1
1556897748.37, 0
1556897750.38, 0
1556897752.38, 0
1556897754.38, 0
1556897756.38, 0
1556897758.39, 1
1556897760.39, 1
1556897762.39, 1
1556897764.39, 0
1556897766.4, 0
1556897768.4, 0
1556897770.4, 1
1556897772.4, 1
1556897774.41, 1
1556897776.41, 0
1556897778.41, 0
1556897780.41, 0
1556897782.42, 0
1556897784.42, 1
1556897786.42, 1
1556897788.42, 1
1556897790.43, 0
1556897792.43, 0
1556897794.43, 0
1556897796.43, 1
1556897798.44, 1
1556897800.44, 0
1556897802.44, 0
1556897804.44, 0
1556897806.45, 1
1556897808.45, 1
1556897810.45, 1
1556897812.45, 1
1556897814.46, 0
1556897816.46, 0
1556897818.46, 1
1556897820.46, 1
1556897822.46, 1
1556897824.47, 0
1556897826.47, 0
1556897828.47, 0
1556897830.47, 0
1556897832.48, 1
1556897834.48, 1
1556897836.48, 0
1556897838.48, 0
1556897840.49, 1
1556897842.49, 1
1556897844.49, 1
1556897846.49, 1
1556897848.49, 1
1556897850.5, 0
1556897852.5, 0
1556897854.5, 0
1556897856.5, 0
1556897858.5, 1
1556897860.51, 1
1556897862.51, 0
1556897864.51, 0
1556897866.51, 0
1556897868.51, 0
1556897870.52, 0
1556897872.52, 1
1556897874.52, 1
1556897876.52, 1
1556897878.53, 0
1556897880.53, 0
1556897882.53, 0
1556897884.53, 1
1556897886.54, 1
1556897888.54, 1
1556897890.54, 1
1556897892.54, 0
1556897894.55, 0
1556897896.55, 0
1556897898.55, 0
1556897900.55, 0
1556897902.56, 1
1556897904.56, 1
1556897906.56, 0
1556897908.56, 0
1556897910.57, 0
1556897912.57, 0
1556897914.57, 0
1556897916.57, 1
1556897918.57, 0
1556897920.58, 0
1556897922.58, 0
1556897924.58, 1
1556897926.58, 1
1556897928.59, 0
1556897930.59, 0
1556897932.59, 1
1556897934.59, 0
1556897936.6, 0
1556897938.6, 1
1556897940.6, 1
1556897942.6, 0
1556897944.61, 1
1556897946.61, 0
1556897948.61, 0
1556897950.61, 1
1556897952.62, 1
1556897954.62, 1
1556897956.62, 0
1556897958.62, 0
1556897960.63, 0
1556897962.63, 1
1556897964.63, 1
1556897966.63, 1
1556897968.64, 0
1556897970.64, 0
1556897972.64, 0
1556897974.64, 1
1556897976.65, 1
1556897978.65, 0
1556897980.65, 0
1556897982.65, 0
1556897984.66, 1
1556897986.66, 1
1556897988.66, 0
1556897990.66, 0
1556897992.67, 0
1556897994.67, 1
1556897996.67, 1
1556897998.67, 1
1556898000.67, 0
1556898002.68, 0
1556898004.68, 0
1556898006.68, 0
1556898008.68, 1
1556898010.68, 1
1556898012.69, 1
1556898014.69, 0
1556898016.69, 0
1556898018.69, 0
1556898020.7, 0
1556898022.7, 0
1556898024.7, 1
1556898026.7, 1
1556898028.7, 1
1556898030.71, 0
1556898032.71, 0
1556898034.71, 0
1556898036.71, 0
1556898038.72, 0
1556898040.72, 0
1556898042.72, 1
1556898044.72, 1
1556898046.72, 0
1556898048.73, 0
1556898050.73, 0
1556898052.73, 0
1556898054.73, 1
1556898056.74, 1
1556898058.74, 1
1556898060.74, 0
1556898062.74, 0
1556898064.75, 0
1556898066.75, 0
1556898068.75, 0
1556898070.75, 1
1556898072.76, 0
1556898074.76, 0
1556898076.76, 0
1556898078.76, 0
1556898080.77, 0
1556898082.77, 0
1556898084.77, 0
1556898086.77, 0
1556898088.77, 1
1556898090.78, 1
1556898092.78, 0
1556898094.78, 0
1556898096.78, 0
1556898098.79, 0
1556898100.79, 0
1556898102.79, 1
1556898104.79, 0
1556898106.8, 1
1556898108.8, 0
1556898110.8, 0
1556898112.8, 0
1556898114.81, 0
1556898116.81, 0
1556898118.81, 1
1556898120.81, 1
1556898122.82, 1
1556898124.82, 1
1556898126.82, 0
1556898128.82, 0
1556898130.83, 0
1556898132.83, 0
1556898134.83, 1
1556898136.83, 1
1556898138.84, 1
1556898140.84, 1
1556898142.84, 0
1556898144.84, 1
1556898146.85, 0
1556898148.85, 0
1556898150.85, 1
1556898152.85, 1
1556898154.86, 1
1556898156.86, 0
1556898158.86, 0
1556898160.86, 0
1556898162.87, 1
1556898164.87, 1
1556898166.87, 1
1556898168.87, 1
1556898170.88, 0
1556898172.88, 0
1556898174.88, 0
1556898176.88, 0
1556898178.89, 0
1556898180.89, 1
1556898182.89, 0
1556898184.89, 0
1556898186.9, 1
1556898188.9, 1
1556898190.9, 1
1556898192.9, 0
1556898194.91, 0
1556898196.91, 0
1556898198.91, 0
1556898200.91, 1
1556898202.92, 1
1556898204.92, 1
1556898206.92, 0
1556898208.92, 0
1556898210.93, 0
1556898212.93, 0
1556898214.93, 1
1556898216.93, 1
1556898218.94, 0
1556898220.94, 0
1556898222.94, 0
1556898224.94, 0
1556898226.95, 1
1556898228.95, 1
1556898230.95, 1
1556898232.95, 0
1556898234.96, 0
1556898236.96, 0
1556898238.96, 0
1556898240.96, 1
1556898242.97, 0
1556898244.97, 1
1556898246.97, 0
1556898248.97, 0
1556898250.98, 0
1556898252.98, 0
1556898254.98, 1
1556898256.98, 1
1556898258.99, 1
1556898260.99, 0
1556898262.99, 0
1556898265.0, 0
1556898267.0, 0
1556898269.0, 0
1556898271.0, 0
1556898273.0, 1
1556898275.01, 1
1556898277.01, 1
1556898279.01, 0
1556898281.01, 0
1556898283.02, 0
1556898285.02, 0
1556898287.02, 1
1556898289.03, 1
1556898291.03, 1
1556898293.03, 0
1556898295.03, 0
1556898297.03, 0
1556898299.04, 1
1556898301.04, 0
1556898303.04, 1
1556898305.04, 0
1556898307.05, 0
1556898309.05, 0
1556898311.05, 0
1556898313.06, 0
1556898315.06, 1
1556898317.06, 1
1556898319.06, 1
1556898321.06, 0
1556898323.07, 0
1556898325.07, 0
1556898327.07, 0
1556898329.07, 0
1556898331.07, 1
1556898333.08, 1
1556898335.08, 0
1556898337.08, 0
1556898339.08, 0
1556898341.09, 0
1556898343.09, 0
1556898345.09, 1
1556898347.8, 0
1556898349.81, 0
1556898351.81, 0
1556898353.81, 1
1556898355.81, 1
1556898357.81, 1
1556898359.82, 0
1556898361.82, 0
1556898363.82, 0
1556898365.82, 0
1556898367.83, 0
1556898369.83, 0
1556898371.83, 0
1556898373.83, 1
1556898375.84, 1
1556898377.84, 1
1556898379.84, 0
1556898381.84, 0
1556898383.84, 0
1556898385.85, 0
1556898387.85, 0
1556898389.85, 0
1556898391.85, 0
1556898393.86, 1
1556898395.86, 1
1556898397.86, 1
1556898399.86, 0
1556898401.87, 1
1556898403.87, 0
1556898405.87, 0
1556898407.87, 0
1556898409.87, 0
1556898411.88, 0
1556898413.88, 0
1556898415.88, 1
1556898417.88, 1
1556898419.89, 0
1556898421.89, 0
1556898423.89, 0
1556898425.89, 0
1556898427.9, 1
1556898429.9, 1
1556898431.9, 0
1556898433.9, 1
1556898435.91, 0
1556898437.91, 1
1556898439.91, 0
1556898441.91, 0
1556898443.92, 0
1556898445.92, 1
1556898447.92, 1
1556898449.92, 1
1556898451.93, 1
1556898453.93, 0
1556898455.93, 0
1556898457.93, 0
1556898459.94, 0
1556898461.94, 1
1556898463.94, 1
1556898465.95, 1
1556898467.95, 1
1556898469.95, 1
1556898471.95, 0
1556898473.96, 0
1556898475.96, 1
1556898477.96, 0
1556898479.97, 1
1556898481.97, 1
1556898483.97, 0
1556898485.97, 0
1556898487.98, 0
1556898489.98, 0
1556898491.98, 1
1556898493.98, 1
1556898495.99, 1
1556898497.99, 1
1556898499.99, 1
1556898502.0, 0
1556898504.0, 0
1556898506.0, 0
1556898508.0, 0
1556898510.0, 0
1556898512.01, 0
1556898514.01, 1
1556898516.01, 1
1556898518.02, 0
1556898520.02, 0
1556898522.02, 0
1556898524.02, 0
1556898526.03, 1
1556898528.03, 1
1556898530.03, 1
1556898532.04, 1
1556898534.04, 1
1556898536.04, 0
1556898538.04, 0
1556898540.05, 0
1556898542.05, 1
1556898544.05, 1
1556898546.06, 1
1556898548.06, 0
1556898550.06, 0
1556898552.06, 1
1556898554.07, 1
1556898556.07, 1
1556898558.07, 0
1556898560.07, 0
1556898562.08, 0
1556898564.08, 0
1556898566.08, 0
1556898568.09, 1
1556898570.09, 1
1556898572.09, 1
1556898574.09, 0
1556898576.1, 0
1556898578.1, 0
1556898580.1, 0
1556898582.11, 1
1556898584.11, 1
1556898586.11, 0
1556898588.11, 1
1556898590.12, 0
1556898592.12, 0
1556898594.12, 1
1556898596.13, 1
1556898598.13, 1
1556898600.13, 0
1556898602.13, 0
1556898604.14, 0
1556898606.14, 0
1556898608.14, 1
1556898610.14, 1
1556898612.15, 0
1556898614.15, 0
1556898616.15, 0
1556898618.16, 0
1556898620.16, 1
1556898622.16, 0
1556898624.16, 0
1556898626.17, 0
1556898628.17, 0
1556898630.17, 1
1556898632.18, 1
1556898634.18, 1
1556898636.18, 0
1556898638.18, 0
1556898640.19, 0
1556898642.19, 1
1556898644.19, 1
1556898646.2, 0
1556898648.2, 0
1556898650.2, 1
1556898652.2, 1
1556898654.21, 1
1556898656.21, 0
1556898658.21, 0
1556898660.22, 0
1556898662.22, 1
1556898664.22, 1
1556898666.22, 0
1556898668.23, 0
1556898670.23, 1
1556898672.23, 1
1556898674.24, 1
1556898676.24, 0
1556898678.24, 0
1556898680.24, 0
1556898682.24, 1
1556898684.25, 1
1556898686.25, 1
1556898688.25, 0
1556898690.25, 0
1556898692.26, 0
1556898694.26, 1
1556898696.26, 1
1556898698.27, 0
1556898700.27, 0
1556898702.27, 0
1556898704.27, 1
1556898706.28, 1
1556898708.28, 0
1556898710.28, 0
1556898712.29, 0
1556898714.29, 1
1556898716.29, 1
1556898718.29, 0
1556898720.3, 0
1556898722.3, 0
1556898724.3, 1
1556898726.31, 1
1556898728.31, 1
1556898730.31, 0
1556898732.31, 0
1556898734.32, 0
1556898736.32, 1
1556898738.32, 1
1556898740.33, 0
1556898742.33, 0
1556898744.33, 0
1556898746.33, 0
1556898748.34, 1
1556898750.34, 1
1556898752.34, 0
1556898754.35, 0
1556898756.35, 0
1556898758.35, 0
1556898760.35, 1
1556898762.36, 1
1556898764.36, 1
1556898766.36, 0
1556898768.37, 0
1556898770.37, 0
1556898772.37, 0
1556898774.37, 0
1556898776.37, 1
1556898778.38, 1
1556898780.38, 0
1556898782.38, 0
1556898784.39, 0
1556898786.39, 1
1556898788.39, 1
1556898790.39, 1
1556898792.4, 0
1556898794.4, 0
1556898796.4, 0
1556898798.4, 1
1556898800.41, 1
1556898802.41, 0
1556898804.41, 0
1556898806.42, 0
1556898808.42, 0
1556898810.42, 1
1556898812.42, 1
1556898814.43, 1
1556898816.43, 0
1556898818.43, 0
1556898820.44, 0
1556898822.44, 1
1556898824.44, 1
1556898826.44, 1
1556898828.45, 0
1556898830.45, 0
1556898832.45, 0
1556898834.46, 0
1556898836.46, 1
1556898838.46, 1
1556898840.46, 0
1556898842.47, 0
1556898844.47, 0
1556898846.47, 0
1556898848.48, 1
1556898850.48, 1
1556898852.48, 1
1556898854.48, 0
1556898856.49, 0
1556898858.49, 0
1556898860.49, 0
1556898862.5, 1
1556898864.5, 1
1556898866.5, 0
1556898868.5, 0
1556898870.51, 1
1556898872.51, 1
1556898874.51, 1
1556898876.52, 0
1556898878.52, 0
1556898880.52, 0
1556898882.52, 1
1556898884.53, 0
1556898886.53, 0
1556898888.53, 0
1556898890.54, 1
1556898892.54, 1
1556898894.54, 1
1556898896.54, 0
1556898898.55, 0
1556898900.55, 1
1556898902.55, 1
1556898904.56, 0
1556898906.56, 0
1556898908.56, 0
1556898910.56, 1
1556898912.57, 0
1556898914.57, 0
1556898916.57, 0
1556898918.58, 1
1556898920.58, 1
1556898922.58, 0
1556898924.58, 0
1556898926.59, 0
1556898928.59, 1
1556898930.59, 1
1556898932.6, 0
1556898934.6, 0
1556898936.6, 1
1556898938.6, 1
1556898940.61, 0
1556898942.61, 0
1556898944.61, 0
1556898946.62, 1
1556898948.62, 1
1556898950.62, 0
1556898952.62, 0
1556898954.63, 1
1556898956.63, 1
1556898958.63, 0
1556898960.63, 0
1556898962.64, 1
1556898964.64, 1
1556898966.64, 0
1556898968.65, 0
1556898970.65, 1
1556898972.65, 1
1556898974.65, 0
1556898976.66, 0
1556898978.66, 1
1556898980.66, 0
1556898982.67, 0
1556898984.67, 1
1556898986.67, 1
1556898988.67, 1
1556898990.68, 0
1556898992.68, 0
1556898994.68, 1
1556898996.69, 1
1556898998.69, 0
1556899000.69, 0
1556899002.69, 0
1556899004.7, 1
1556899006.7, 1
1556899008.7, 0
1556899010.71, 1
1556899012.71, 1
1556899014.71, 0
1556899016.71, 0
1556899018.72, 1
1556899020.72, 1
1556899022.72, 1
1556899024.73, 0
1556899026.73, 0
1556899028.73, 1
1556899030.73, 1
1556899032.74, 0
1556899034.74, 0
1556899036.74, 0
1556899038.75, 1
1556899040.75, 1
1556899042.75, 0
1556899044.75, 0
1556899046.75, 1
1556899048.76, 1
1556899050.76, 1
1556899052.76, 0
1556899054.77, 0
1556899056.77, 1
1556899058.77, 1
1556899060.77, 0
1556899062.78, 0
1556899064.78, 1
1556899066.78, 1
1556899068.79, 0
1556899070.79, 0
1556899072.79, 1
1556899074.79, 1
1556899076.8, 0
